paper_id,authors,year,journal,journal_family,DOI,article_type,figure_number,panel,plot_family,local_source,license,usable_for_measurement,notes
no PMCID recorded,Ellison C et al.,2025,Nature Communications,Nature-family,10.1038/s41467-025-64245-w,unknown (no local XML),Fig. 5,A,other,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure2/audits/candidate_published_panels.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_task2/manuscriptv3/Figure2/audit/candidate_published_panels.csv,CC BY 4.0 (stated in the candidate CSV; no local XML),no,"Figure 2 candidate screen (never downloaded; no image, no XML). dose-response small multiples (22 curves); reserve"
no PMCID recorded,Sake SM et al.,2024,Nature Communications,Nature-family,10.1038/s41467-024-45241-y,unknown (no local XML),Fig. 3,A,other,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure2/audits/candidate_published_panels.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_task2/manuscriptv3/Figure2/audit/candidate_published_panels.csv,CC BY 4.0 (stated in the candidate CSV; no local XML),no,"Figure 2 candidate screen (never downloaded; no image, no XML). dose-response, 6 isolates; reserve"
no PMCID recorded,Maddamsetti R et al.,2025,Nature Communications,Nature-family,10.1038/s41467-025-61205-2,unknown (no local XML),Fig. 1,B,scatter/regression,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure2/audits/candidate_published_panels.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_task2/manuscriptv3/Figure2/audit/candidate_published_panels.csv,CC BY 4.0 (stated in the candidate CSV; no local XML),no,"Figure 2 candidate screen (never downloaded; no image, no XML). rejected: segmented regression unsupported (12,006 rows, log-log)"
no PMCID recorded,Koerber RM et al.,2025,Nature Communications,Nature-family,10.1038/s41467-025-65673-4,unknown (no local XML),Fig. 2,c,scatter/regression,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure2/audits/candidate_published_panels.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_task2/manuscriptv3/Figure2/audit/candidate_published_panels.csv,CC BY 4.0 (stated in the candidate CSV; no local XML),no,"Figure 2 candidate screen (never downloaded; no image, no XML). rejected: published fit is pooled, renderer fits per group"
no PMCID recorded,Koerber RM et al.,2025,Nature Communications,Nature-family,10.1038/s41467-025-65673-4,unknown (no local XML),Fig. 1,b,dot/bubble,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure2/audits/candidate_published_panels.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_task2/manuscriptv3/Figure2/audit/candidate_published_panels.csv,CC BY 4.0 (stated in the candidate CSV; no local XML),no,"Figure 2 candidate screen (never downloaded; no image, no XML). reserve: three cytokine sub-panels in one"
no PMCID recorded,Yadav P et al.,2025,Nature Communications,Nature-family,10.1038/s41467-025-64258-5,unknown (no local XML),Fig. 3,e,bar,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure2/audits/candidate_published_panels.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_task2/manuscriptv3/Figure2/audit/candidate_published_panels.csv,CC BY 4.0 (stated in the candidate CSV; no local XML),no,"Figure 2 candidate screen (never downloaded; no image, no XML). reserve: tiny (4 bars, n=3). One of only two bar-chart candidates recorded anywhere."
no PMCID recorded,Dollar B et al.,2025,Nature Communications,Nature-family,10.1038/s41467-025-66428-x,unknown (no local XML),Fig. 1,a,oncoprint/categorical,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure2/audits/candidate_published_panels.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_task2/manuscriptv3/Figure2/audit/candidate_published_panels.csv,CC BY 4.0 (stated in the candidate CSV; no local XML),no,"Figure 2 candidate screen (never downloaded; no image, no XML). rejected: clinical tracks unsupported, sample order unstated (1,140 tumours)"
no PMCID recorded,Chen J et al.,2025,Nature Communications,Nature-family,10.1038/s41467-025-67643-2,unknown (no local XML),Fig. 1,B,other,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure2/audits/candidate_published_panels.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_task2/manuscriptv3/Figure2/audit/candidate_published_panels.csv,CC BY 4.0 (stated in the candidate CSV; no local XML),no,"Figure 2 candidate screen (never downloaded; no image, no XML). lollipop mutation plot; rejected (protein-domain track not in source data)"
no PMCID recorded,Donahue DA et al.,2025,Nature Communications,Nature-family,10.1038/s41467-025-63392-4,unknown (no local XML),Fig. 2,a,other,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure2/audits/candidate_published_panels.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_task2/manuscriptv3/Figure2/audit/candidate_published_panels.csv,CC BY 4.0 (stated in the candidate CSV; no local XML),no,"Figure 2 candidate screen (never downloaded; no image, no XML). network graph; rejected (441 edges not reproducible). Same article as the stored Fig. 3c scatter."
no PMCID recorded,Makris G et al.,2025,Nature Communications,Nature-family,10.1038/s41467-025-67228-z,unknown (no local XML),Fig. 1,c,volcano/MA,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure2/audits/candidate_published_panels.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_task2/manuscriptv3/Figure2/audit/candidate_published_panels.csv,CC BY 4.0 (stated in the candidate CSV; no local XML),no,"Figure 2 candidate screen (never downloaded; no image, no XML). reserve: only significant genes deposited"
no PMCID recorded,Walsh ME et al.,2025,Nature Communications,Nature-family,10.1038/s41467-025-67357-5,unknown (no local XML),Fig. 2,a,volcano/MA,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure2/audits/candidate_published_panels.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_task2/manuscriptv3/Figure2/audit/candidate_published_panels.csv,CC BY 4.0 (stated in the candidate CSV; no local XML),no,"Figure 2 candidate screen (never downloaded; no image, no XML). reserve: pre-filtered DE table (8,480 genes)"
no PMCID recorded,van Olst L et al.,2025,Nature Medicine,Nature-family,10.1038/s41591-025-03574-1,unknown (no local XML),Fig. 1,g,volcano/MA,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure2/audits/candidate_published_panels.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_task2/manuscriptv3/Figure2/audit/candidate_published_panels.csv,CC BY 4.0 (stated in the candidate CSV; no local XML),no,"Figure 2 candidate screen (never downloaded; no image, no XML). reserve: comparison-specific colour rule unsupported"
no PMCID recorded,Li Y et al.,2023,Nature Communications,Nature-family,10.1038/s41467-023-38528-z,unknown (no local XML),Fig. 4,b,PCA/UMAP,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure2/audits/candidate_published_panels.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_task2/manuscriptv3/Figure2/audit/candidate_published_panels.csv,CC BY 4.0 (stated in the candidate CSV; no local XML),no,"Figure 2 candidate screen (never downloaded; no image, no XML). reserve: scores-only, ellipses not derivable"
no PMCID recorded,Xiao G et al.,2023,Nature Communications,Nature-family,10.1038/s41467-023-44081-6,unknown (no local XML),Fig. 5,g,volcano/MA,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure2/audits/candidate_published_panels.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_task2/manuscriptv3/Figure2/audit/candidate_published_panels.csv,CC BY 4.0 (stated in the candidate CSV; no local XML),no,"Figure 2 candidate screen (never downloaded; no image, no XML). rejected: CTCF highlight groups not in the sheet"
no PMCID recorded,Romero R et al.,2024,Nature Cancer,Nature-family,10.1038/s43018-024-00838-6,unknown (no local XML),Fig. 2,d,heatmap,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure2/audits/v2_candidate_panel_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_task2/manuscriptv3/Figure2/audit/v2_candidate_panel_search.csv,CC BY 4.0 (stated in the candidate CSV; no local XML),no,"Figure 2 v2 cross-journal candidate screen (never downloaded; no image, no XML). shortlist reserve: 51 genes x 18 samples, row z"
no PMCID recorded,Kleist AB et al.,2025,Cell,Cell-family,10.1016/j.cell.2025.03.046,unknown (no local XML),Figure 1,D,other,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure2/audits/v2_candidate_panel_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_task2/manuscriptv3/Figure2/audit/v2_candidate_panel_search.csv,CC BY 4.0 (stated in the candidate CSV; no local XML),no,"Figure 2 v2 cross-journal candidate screen (never downloaded; no image, no XML). bipartite network; SELECTED in an intermediate version, later replaced"
no PMCID recorded,Yang L et al.,2024,Science,Science-family,10.1126/science.ado4298,unknown (no local XML),Fig. 2,N,box/violin,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure2/audits/v2_candidate_panel_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_task2/manuscriptv3/Figure2/audit/v2_candidate_panel_search.csv,CC BY 4.0 (stated in the candidate CSV; no local XML),no,"Figure 2 v2 cross-journal candidate screen (never downloaded; no image, no XML). shortlist: only flagship-Science candidate anywhere in the corpus (CC BY 4.0 author manuscript)"
no PMCID recorded,Link JM et al.,2025,Nature Cancer,Nature-family,10.1038/s43018-024-00881-3,unknown (no local XML),Fig. 2,h,oncoprint/categorical,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure2/audits/v2_candidate_panel_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_task2/manuscriptv3/Figure2/audit/v2_candidate_panel_search.csv,CC BY 4.0 (stated in the candidate CSV; no local XML),no,"Figure 2 v2 cross-journal candidate screen (never downloaded; no image, no XML). duplicate of the selected Figure 2c panel, listed again in the v2 screen"
no PMCID recorded,Biswas A et al.,2025,Nature Cancer,Nature-family,10.1038/s43018-024-00883-1,unknown (no local XML),Fig. 2,a,survival,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure2/audits/v2_candidate_panel_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_task2/manuscriptv3/Figure2/audit/v2_candidate_panel_search.csv,CC BY 4.0 (stated in the candidate CSV; no local XML),no,"Figure 2 v2 cross-journal candidate screen (never downloaded; no image, no XML). shortlist reserve: 3-group KM, 158 patients"
no PMCID recorded,Dotsenko V et al.,2024,Nature Immunology,Nature-family,10.1038/s41590-024-01867-0,unknown (no local XML),Fig. 1,a,PCA/UMAP,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure2/audits/v2_candidate_panel_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_task2/manuscriptv3/Figure2/audit/v2_candidate_panel_search.csv,CC BY 4.0 (stated in the candidate CSV; no local XML),no,"Figure 2 v2 cross-journal candidate screen (never downloaded; no image, no XML). shortlist reserve: 115 samples, 4 groups"
no PMCID recorded,Kjaergaard SF et al.,2025,Cell Reports Medicine,Cell-family,10.1016/j.xcrm.2025.102163,unknown (no local XML),Figure 5,F,scatter/regression,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure2/audits/v2_candidate_panel_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_task2/manuscriptv3/Figure2/audit/v2_candidate_panel_search.csv,CC BY 4.0 (stated in the candidate CSV; no local XML),no,"Figure 2 v2 cross-journal candidate screen (never downloaded; no image, no XML). reserve: per-group regression, n=19"
no PMCID recorded,Mannes PZ et al.,2024,Science Advances,Science-family,10.1126/sciadv.adm9817,unknown (no local XML),Fig. 6,C,scatter/regression,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure2/audits/v2_candidate_panel_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_task2/manuscriptv3/Figure2/audit/v2_candidate_panel_search.csv,CC BY 4.0 (stated in the candidate CSV; no local XML),no,"Figure 2 v2 cross-journal candidate screen (never downloaded; no image, no XML). reserve: small n=18"
no PMCID recorded,Zhou P et al.,2022,Science Translational Medicine,Science-family,10.1126/scitranslmed.abi9215,unknown (no local XML),Fig. 4,A,heatmap,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure2/audits/v2_candidate_panel_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_task2/manuscriptv3/Figure2/audit/v2_candidate_panel_search.csv,CC BY 4.0 (stated in the candidate CSV; no local XML),no,"Figure 2 v2 cross-journal candidate screen (never downloaded; no image, no XML). candidate: 7 antigens x 61 sera"
no PMCID recorded,You J et al.,2025,Nature Metabolism,Nature-family,10.1038/s42255-025-01371-1,unknown (no local XML),Fig. 5,a,heatmap,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure2/audits/v2_candidate_panel_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_task2/manuscriptv3/Figure2/audit/v2_candidate_panel_search.csv,CC BY 4.0 (stated in the candidate CSV; no local XML),no,"Figure 2 v2 cross-journal candidate screen (never downloaded; no image, no XML). candidate row for the article whose images ARE stored in the task2 archive (see the PMC12638258 row)"
no PMCID recorded,Karlsson F et al.,2024,Nature Methods,Nature-family,10.1038/s41592-024-02268-9,unknown (no local XML),Fig. 2,b,heatmap,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure2/audits/v2_candidate_panel_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_task2/manuscriptv3/Figure2/audit/v2_candidate_panel_search.csv,CC BY 4.0 (stated in the candidate CSV; no local XML),no,"Figure 2 v2 cross-journal candidate screen (never downloaded; no image, no XML). candidate: 7 clusters x 33 proteins"
no PMCID recorded,Karlsson F et al.,2024,Nature Methods,Nature-family,10.1038/s41592-024-02268-9,unknown (no local XML),Fig. 2,a,PCA/UMAP,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure2/audits/v2_candidate_panel_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_task2/manuscriptv3/Figure2/audit/v2_candidate_panel_search.csv,CC BY 4.0 (stated in the candidate CSV; no local XML),no,"Figure 2 v2 cross-journal candidate screen (never downloaded; no image, no XML). candidate: PBMC UMAP, 819 cells; cluster identity partly unrecoverable"
no PMCID recorded,Roider T et al.,2024,Nature Cell Biology,Nature-family,10.1038/s41556-024-01358-2,unknown (no local XML),Fig. 3,b,PCA/UMAP,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure2/audits/v2_candidate_panel_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_task2/manuscriptv3/Figure2/audit/v2_candidate_panel_search.csv,CC BY 4.0 (stated in the candidate CSV; no local XML),no,"Figure 2 v2 cross-journal candidate screen (never downloaded; no image, no XML). candidate: 101 patients; variance explained not deposited"
no PMCID recorded,Roider T et al.,2024,Nature Cell Biology,Nature-family,10.1038/s41556-024-01358-2,unknown (no local XML),Fig. 3,g,scatter/regression,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure2/audits/v2_candidate_panel_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_task2/manuscriptv3/Figure2/audit/v2_candidate_panel_search.csv,CC BY 4.0 (stated in the candidate CSV; no local XML),no,"Figure 2 v2 cross-journal candidate screen (never downloaded; no image, no XML). candidate: weak correlation (r -0.23)"
no PMCID recorded,Arnoldus S et al.,2025,Nature Genetics,Nature-family,10.1038/s41588-025-02221-2,unknown (no local XML),Fig. 2,a,scatter/regression,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure2/audits/v2_candidate_panel_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_task2/manuscriptv3/Figure2/audit/v2_candidate_panel_search.csv,CC BY 4.0 (stated in the candidate CSV; no local XML),no,"Figure 2 v2 cross-journal candidate screen (never downloaded; no image, no XML). candidate: 913 cell lines; only Nature Genetics candidate"
no PMCID recorded,Goldberg D et al.,2025,Cell Genomics,Cell-family,10.1016/j.xgen.2025.100929,unknown (no local XML),Figure 2,B,heatmap,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure2/audits/v2_candidate_panel_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_task2/manuscriptv3/Figure2/audit/v2_candidate_panel_search.csv,CC BY 4.0 (stated in the candidate CSV; no local XML),no,"Figure 2 v2 cross-journal candidate screen (never downloaded; no image, no XML). candidate: 135 samples x 33 cell types"
no PMCID recorded,Lin H et al.,2024,Cancer Cell,Cell-family,10.1016/j.ccell.2024.02.016,unknown (no local XML),Figure 2,B,survival,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure2/audits/v2_candidate_panel_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_task2/manuscriptv3/Figure2/audit/v2_candidate_panel_search.csv,CC BY 4.0 (stated in the candidate CSV; no local XML),no,"Figure 2 v2 cross-journal candidate screen (never downloaded; no image, no XML). candidate: tertile KM, 42 patients"
no PMCID recorded,Lassen FH et al.,2024,Cell Genomics,Cell-family,10.1016/j.xgen.2024.100602,unknown (no local XML),Figure 4,B,forest,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure2/audits/v2_candidate_panel_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_task2/manuscriptv3/Figure2/audit/v2_candidate_panel_search.csv,CC BY 4.0 (stated in the candidate CSV; no local XML),no,"Figure 2 v2 cross-journal candidate screen (never downloaded; no image, no XML). candidate: 7 Cox HR rows"
no PMCID recorded,van Eijck CWF et al.,2024,Cell Reports Medicine,Cell-family,10.1016/j.xcrm.2024.101557,unknown (no local XML),Figure 3,B,forest,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure2/audits/v2_candidate_panel_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_task2/manuscriptv3/Figure2/audit/v2_candidate_panel_search.csv,CC BY 4.0 (stated in the candidate CSV; no local XML),no,"Figure 2 v2 cross-journal candidate screen (never downloaded; no image, no XML). candidate: 6 GATA6 Cox rows"
no PMCID recorded,Fernandez-Mateos J et al.,2024,Nature Cancer,Nature-family,10.1038/s43018-024-00787-0,unknown (no local XML),Fig. 3,d,forest,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure2/audits/v2_candidate_panel_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_task2/manuscriptv3/Figure2/audit/v2_candidate_panel_search.csv,CC BY 4.0 (stated in the candidate CSV; no local XML),no,"Figure 2 v2 cross-journal candidate screen (never downloaded; no image, no XML). candidate: 10 Cox HR rows"
no PMCID recorded,Phelps GA et al.,2025,Nature Microbiology,Nature-family,10.1038/s41564-025-02147-9,unknown (no local XML),Fig. 1,a,other,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure2/audits/v2_candidate_panel_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_task2/manuscriptv3/Figure2/audit/v2_candidate_panel_search.csv,CC BY 4.0 (stated in the candidate CSV; no local XML),no,"Figure 2 v2 cross-journal candidate screen (never downloaded; no image, no XML). dose-response, 9 curves; candidate"
no PMCID recorded,Miyazaki I et al.,2023,Nature Cancer,Nature-family,10.1038/s43018-023-00630-y,unknown (no local XML),Fig. 6,a (left),line/time-course,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure2/audits/v2_candidate_panel_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_task2/manuscriptv3/Figure2/audit/v2_candidate_panel_search.csv,CC BY 4.0 (stated in the candidate CSV; no local XML),no,"Figure 2 v2 cross-journal candidate screen (never downloaded; no image, no XML). candidate: PDX time course; Ferretti (Nature) preferred instead"
no PMCID recorded,Jiang J et al.,2024,Cancer Discovery,other,10.1158/2159-8290.CD-24-0027,unknown (no local XML),Fig. 5,A,other,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure2/audits/v2_candidate_panel_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_task2/manuscriptv3/Figure2/audit/v2_candidate_panel_search.csv,CC BY 4.0 (stated in the candidate CSV; no local XML),no,"Figure 2 v2 cross-journal candidate screen (never downloaded; no image, no XML). exposure-response; candidate"
no PMCID recorded,Heilmann E et al.,2022,Science Translational Medicine,Science-family,10.1126/scitranslmed.abq7360,unknown (no local XML),Fig. 1; Fig. 3,A; A-H,other,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure2/audits/v2_candidate_panel_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_task2/manuscriptv3/Figure2/audit/v2_candidate_panel_search.csv,CC BY 4.0 (stated in the candidate CSV; no local XML),no,"Figure 2 v2 cross-journal candidate screen (never downloaded; no image, no XML). dose-response / time course; candidate"
no PMCID recorded,Schiesaro I et al.,2025,PNAS,other,10.1073/pnas.2521198122,unknown (no local XML),Fig. 2,B-E,other,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure2/audits/v2_candidate_panel_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_task2/manuscriptv3/Figure2/audit/v2_candidate_panel_search.csv,CC BY 4.0 (stated in the candidate CSV; no local XML),no,"Figure 2 v2 cross-journal candidate screen (never downloaded; no image, no XML). fungal GPCR dose-response; candidate"
no PMCID recorded,Salloum S et al.,2025,EMBO Journal,other,10.1038/s44318-025-00588-w,unknown (no local XML),Fig. 7,D,survival,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure2/audits/v2_candidate_panel_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_task2/manuscriptv3/Figure2/audit/v2_candidate_panel_search.csv,CC BY 4.0 (stated in the candidate CSV; no local XML),no,"Figure 2 v2 cross-journal candidate screen (never downloaded; no image, no XML). candidate: larval survival; group-count mismatch (175 vs 177)"
no PMCID recorded,Frere JJ et al.,2022,Science Translational Medicine,Science-family,10.1126/scitranslmed.abq3059,unknown (no local XML),Fig. 6,A,survival,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure2/audits/v2_candidate_panel_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_task2/manuscriptv3/Figure2/audit/v2_candidate_panel_search.csv,CC BY 4.0 (stated in the candidate CSV; no local XML),no,"Figure 2 v2 cross-journal candidate screen (never downloaded; no image, no XML). candidate: time-to-event; censoring rule unstated"
no PMCID recorded,Ghasemi F et al.,2024,Science Advances,Science-family,10.1126/sciadv.adj7681,unknown (no local XML),Fig. 1,D,survival,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure2/audits/v2_candidate_panel_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_task2/manuscriptv3/Figure2/audit/v2_candidate_panel_search.csv,CC BY 4.0 (stated in the candidate CSV; no local XML),no,"Figure 2 v2 cross-journal candidate screen (never downloaded; no image, no XML). candidate: actin branch-lifetime survival curves"
no PMCID recorded,Muter J et al.,2025,Science Advances,Science-family,10.1126/sciadv.adv1988,unknown (no local XML),Fig. 4,A-C,dot/bubble,/mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/MakeMyFigure_manuscript_final/04_figure_evidence/Figure2/audits/v2_candidate_panel_search.csv; /mnt/c/Users/spoudel1/OneDrive - St. Jude Children's Research Hospital/make_my_plot_task2/manuscriptv3/Figure2/audit/v2_candidate_panel_search.csv,CC BY 4.0 (stated in the candidate CSV; no local XML),no,"Figure 2 v2 cross-journal candidate screen (never downloaded; no image, no XML). candidate: 663 subjects; binning to be derived"
