paper_id,authors,year,journal,journal_family,DOI,article_type,figure_number,panel,plot_family,local_source,license,usable_for_measurement,notes
PMC13562594,"Hermens J, Lucke L, Pieles O, Maier O, Othmen H, Burghardt T, Schmidt A, Moser M, Madej MG, Schwartz U, Zaparty M, Witzgall R.",2026,Nature Communications,Nature,10.1038/s41467-026-77485-1,research-article,4,all,line/time-course|dot/bubble|microscopy/other,PRIVATE_REFERENCE_ONLY/corpus/PMC13562594/figures/Fig4.webp,"https://creativecommons.org/licenses/by/4.0/ Open Access This article is licensed under a Creative Commons Attribution 4.0 International License, which permits use, sharing, adaptation, distribution and reproduction in any medium or format, as long as you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons licence, and indicate if changes were made. The images or other third party material in this article are included in the article’s Creative Commons licence, unless indicated otherwise in a credit line to the material. If material is not included in the article’s Creative Commons licence and your intended use is not permitted by statutory regulation or exceeds the permitted use, you will need to obtain permission directly from the copyright holder. To view a copy of this licence, visit http://creativecommons.org/licenses/by/4.0/ .",yes,caption-based classification
PMC13562594,"Hermens J, Lucke L, Pieles O, Maier O, Othmen H, Burghardt T, Schmidt A, Moser M, Madej MG, Schwartz U, Zaparty M, Witzgall R.",2026,Nature Communications,Nature,10.1038/s41467-026-77485-1,research-article,5,all,microscopy/other,PRIVATE_REFERENCE_ONLY/corpus/PMC13562594/figures/Fig5.webp,"https://creativecommons.org/licenses/by/4.0/ Open Access This article is licensed under a Creative Commons Attribution 4.0 International License, which permits use, sharing, adaptation, distribution and reproduction in any medium or format, as long as you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons licence, and indicate if changes were made. The images or other third party material in this article are included in the article’s Creative Commons licence, unless indicated otherwise in a credit line to the material. If material is not included in the article’s Creative Commons licence and your intended use is not permitted by statutory regulation or exceeds the permitted use, you will need to obtain permission directly from the copyright holder. To view a copy of this licence, visit http://creativecommons.org/licenses/by/4.0/ .",partial,caption-based classification
PMC13562594,"Hermens J, Lucke L, Pieles O, Maier O, Othmen H, Burghardt T, Schmidt A, Moser M, Madej MG, Schwartz U, Zaparty M, Witzgall R.",2026,Nature Communications,Nature,10.1038/s41467-026-77485-1,research-article,6,all,microscopy/other,PRIVATE_REFERENCE_ONLY/corpus/PMC13562594/figures/Fig6.webp,"https://creativecommons.org/licenses/by/4.0/ Open Access This article is licensed under a Creative Commons Attribution 4.0 International License, which permits use, sharing, adaptation, distribution and reproduction in any medium or format, as long as you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons licence, and indicate if changes were made. The images or other third party material in this article are included in the article’s Creative Commons licence, unless indicated otherwise in a credit line to the material. If material is not included in the article’s Creative Commons licence and your intended use is not permitted by statutory regulation or exceeds the permitted use, you will need to obtain permission directly from the copyright holder. To view a copy of this licence, visit http://creativecommons.org/licenses/by/4.0/ .",partial,caption-based classification
PMC13562594,"Hermens J, Lucke L, Pieles O, Maier O, Othmen H, Burghardt T, Schmidt A, Moser M, Madej MG, Schwartz U, Zaparty M, Witzgall R.",2026,Nature Communications,Nature,10.1038/s41467-026-77485-1,research-article,7,all,bar/group comparison|volcano/MA|heatmap|dot/bubble|microscopy/other,PRIVATE_REFERENCE_ONLY/corpus/PMC13562594/figures/Fig7.webp,"https://creativecommons.org/licenses/by/4.0/ Open Access This article is licensed under a Creative Commons Attribution 4.0 International License, which permits use, sharing, adaptation, distribution and reproduction in any medium or format, as long as you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons licence, and indicate if changes were made. The images or other third party material in this article are included in the article’s Creative Commons licence, unless indicated otherwise in a credit line to the material. If material is not included in the article’s Creative Commons licence and your intended use is not permitted by statutory regulation or exceeds the permitted use, you will need to obtain permission directly from the copyright holder. To view a copy of this licence, visit http://creativecommons.org/licenses/by/4.0/ .",yes,caption-based classification
PMC13562594,"Hermens J, Lucke L, Pieles O, Maier O, Othmen H, Burghardt T, Schmidt A, Moser M, Madej MG, Schwartz U, Zaparty M, Witzgall R.",2026,Nature Communications,Nature,10.1038/s41467-026-77485-1,research-article,8,all,box/violin|heatmap|dot/bubble,PRIVATE_REFERENCE_ONLY/corpus/PMC13562594/figures/Fig8.webp,"https://creativecommons.org/licenses/by/4.0/ Open Access This article is licensed under a Creative Commons Attribution 4.0 International License, which permits use, sharing, adaptation, distribution and reproduction in any medium or format, as long as you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons licence, and indicate if changes were made. The images or other third party material in this article are included in the article’s Creative Commons licence, unless indicated otherwise in a credit line to the material. If material is not included in the article’s Creative Commons licence and your intended use is not permitted by statutory regulation or exceeds the permitted use, you will need to obtain permission directly from the copyright holder. To view a copy of this licence, visit http://creativecommons.org/licenses/by/4.0/ .",yes,caption-based classification
PMC13562594,"Hermens J, Lucke L, Pieles O, Maier O, Othmen H, Burghardt T, Schmidt A, Moser M, Madej MG, Schwartz U, Zaparty M, Witzgall R.",2026,Nature Communications,Nature,10.1038/s41467-026-77485-1,research-article,9,all,microscopy/other,PRIVATE_REFERENCE_ONLY/corpus/PMC13562594/figures/Fig9.webp,"https://creativecommons.org/licenses/by/4.0/ Open Access This article is licensed under a Creative Commons Attribution 4.0 International License, which permits use, sharing, adaptation, distribution and reproduction in any medium or format, as long as you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons licence, and indicate if changes were made. The images or other third party material in this article are included in the article’s Creative Commons licence, unless indicated otherwise in a credit line to the material. If material is not included in the article’s Creative Commons licence and your intended use is not permitted by statutory regulation or exceeds the permitted use, you will need to obtain permission directly from the copyright holder. To view a copy of this licence, visit http://creativecommons.org/licenses/by/4.0/ .",partial,caption-based classification
PMC13562594,"Hermens J, Lucke L, Pieles O, Maier O, Othmen H, Burghardt T, Schmidt A, Moser M, Madej MG, Schwartz U, Zaparty M, Witzgall R.",2026,Nature Communications,Nature,10.1038/s41467-026-77485-1,research-article,10,all,microscopy/other,PRIVATE_REFERENCE_ONLY/corpus/PMC13562594/figures/Fig10.webp,"https://creativecommons.org/licenses/by/4.0/ Open Access This article is licensed under a Creative Commons Attribution 4.0 International License, which permits use, sharing, adaptation, distribution and reproduction in any medium or format, as long as you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons licence, and indicate if changes were made. The images or other third party material in this article are included in the article’s Creative Commons licence, unless indicated otherwise in a credit line to the material. If material is not included in the article’s Creative Commons licence and your intended use is not permitted by statutory regulation or exceeds the permitted use, you will need to obtain permission directly from the copyright holder. To view a copy of this licence, visit http://creativecommons.org/licenses/by/4.0/ .",partial,caption-based classification
PMC13569489,"Kim H, Jo J, Woo J, Kang Y, Park S, Lee H, Park H, Ha J, Kang SJ, Kang SG, Lee JH, Ryu J.",2026,Nature Communications,Nature,10.1038/s41467-026-77291-9,research-article,1,all,scatter/regression|microscopy/other,PRIVATE_REFERENCE_ONLY/corpus/PMC13569489/figures/Fig1.webp,"https://creativecommons.org/licenses/by-nc-nd/4.0/ Open Access This article is licensed under a Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 International License, which permits any non-commercial use, sharing, distribution and reproduction in any medium or format, as long as you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons licence, and indicate if you modified the licensed material. You do not have permission under this licence to share adapted material derived from this article or parts of it. The images or other third party material in this article are included in the article's Creative Commons licence, unless indicated otherwise in a credit line to the material. If material is not included in the article's Creative Commons licence and your intended use is not permitted by statutory regulation or exceeds the permitted use, you will need to obtain permission directly from the copyright holder. To view a copy of this licence, visit http://creativecommons.org/licenses/by-nc-nd/4.0/ .",yes,caption-based classification
PMC13569489,"Kim H, Jo J, Woo J, Kang Y, Park S, Lee H, Park H, Ha J, Kang SJ, Kang SG, Lee JH, Ryu J.",2026,Nature Communications,Nature,10.1038/s41467-026-77291-9,research-article,2,all,line/time-course,PRIVATE_REFERENCE_ONLY/corpus/PMC13569489/figures/Fig2.webp,"https://creativecommons.org/licenses/by-nc-nd/4.0/ Open Access This article is licensed under a Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 International License, which permits any non-commercial use, sharing, distribution and reproduction in any medium or format, as long as you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons licence, and indicate if you modified the licensed material. You do not have permission under this licence to share adapted material derived from this article or parts of it. The images or other third party material in this article are included in the article's Creative Commons licence, unless indicated otherwise in a credit line to the material. If material is not included in the article's Creative Commons licence and your intended use is not permitted by statutory regulation or exceeds the permitted use, you will need to obtain permission directly from the copyright holder. To view a copy of this licence, visit http://creativecommons.org/licenses/by-nc-nd/4.0/ .",yes,caption-based classification
PMC13569489,"Kim H, Jo J, Woo J, Kang Y, Park S, Lee H, Park H, Ha J, Kang SJ, Kang SG, Lee JH, Ryu J.",2026,Nature Communications,Nature,10.1038/s41467-026-77291-9,research-article,3,all,microscopy/other,PRIVATE_REFERENCE_ONLY/corpus/PMC13569489/figures/Fig3.webp,"https://creativecommons.org/licenses/by-nc-nd/4.0/ Open Access This article is licensed under a Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 International License, which permits any non-commercial use, sharing, distribution and reproduction in any medium or format, as long as you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons licence, and indicate if you modified the licensed material. You do not have permission under this licence to share adapted material derived from this article or parts of it. The images or other third party material in this article are included in the article's Creative Commons licence, unless indicated otherwise in a credit line to the material. If material is not included in the article's Creative Commons licence and your intended use is not permitted by statutory regulation or exceeds the permitted use, you will need to obtain permission directly from the copyright holder. To view a copy of this licence, visit http://creativecommons.org/licenses/by-nc-nd/4.0/ .",partial,caption-based classification
PMC13569489,"Kim H, Jo J, Woo J, Kang Y, Park S, Lee H, Park H, Ha J, Kang SJ, Kang SG, Lee JH, Ryu J.",2026,Nature Communications,Nature,10.1038/s41467-026-77291-9,research-article,4,all,microscopy/other,PRIVATE_REFERENCE_ONLY/corpus/PMC13569489/figures/Fig4.webp,"https://creativecommons.org/licenses/by-nc-nd/4.0/ Open Access This article is licensed under a Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 International License, which permits any non-commercial use, sharing, distribution and reproduction in any medium or format, as long as you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons licence, and indicate if you modified the licensed material. You do not have permission under this licence to share adapted material derived from this article or parts of it. The images or other third party material in this article are included in the article's Creative Commons licence, unless indicated otherwise in a credit line to the material. If material is not included in the article's Creative Commons licence and your intended use is not permitted by statutory regulation or exceeds the permitted use, you will need to obtain permission directly from the copyright holder. To view a copy of this licence, visit http://creativecommons.org/licenses/by-nc-nd/4.0/ .",partial,caption-based classification
PMC13569489,"Kim H, Jo J, Woo J, Kang Y, Park S, Lee H, Park H, Ha J, Kang SJ, Kang SG, Lee JH, Ryu J.",2026,Nature Communications,Nature,10.1038/s41467-026-77291-9,research-article,5,all,line/time-course|microscopy/other,PRIVATE_REFERENCE_ONLY/corpus/PMC13569489/figures/Fig5.webp,"https://creativecommons.org/licenses/by-nc-nd/4.0/ Open Access This article is licensed under a Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 International License, which permits any non-commercial use, sharing, distribution and reproduction in any medium or format, as long as you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons licence, and indicate if you modified the licensed material. You do not have permission under this licence to share adapted material derived from this article or parts of it. The images or other third party material in this article are included in the article's Creative Commons licence, unless indicated otherwise in a credit line to the material. If material is not included in the article's Creative Commons licence and your intended use is not permitted by statutory regulation or exceeds the permitted use, you will need to obtain permission directly from the copyright holder. To view a copy of this licence, visit http://creativecommons.org/licenses/by-nc-nd/4.0/ .",partial,caption-based classification
PMC13569845,"Cheng CH, Watanabe Y, Kajitani T, Samitsu S, Sugiyasu K.",2026,Nature Communications,Nature,10.1038/s41467-026-77392-5,research-article,1,all,microscopy/other,PRIVATE_REFERENCE_ONLY/corpus/PMC13569845/figures/Fig1.webp,"https://creativecommons.org/licenses/by-nc-nd/4.0/ Open Access This article is licensed under a Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 International License, which permits any non-commercial use, sharing, distribution and reproduction in any medium or format, as long as you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons licence, and indicate if you modified the licensed material. You do not have permission under this licence to share adapted material derived from this article or parts of it. The images or other third party material in this article are included in the article’s Creative Commons licence, unless indicated otherwise in a credit line to the material. If material is not included in the article’s Creative Commons licence and your intended use is not permitted by statutory regulation or exceeds the permitted use, you will need to obtain permission directly from the copyright holder. To view a copy of this licence, visit http://creativecommons.org/licenses/by-nc-nd/4.0/ .",partial,unclassified-quantitative; caption-based classification
PMC13569845,"Cheng CH, Watanabe Y, Kajitani T, Samitsu S, Sugiyasu K.",2026,Nature Communications,Nature,10.1038/s41467-026-77392-5,research-article,2,all,line/time-course,PRIVATE_REFERENCE_ONLY/corpus/PMC13569845/figures/Fig2.webp,"https://creativecommons.org/licenses/by-nc-nd/4.0/ Open Access This article is licensed under a Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 International License, which permits any non-commercial use, sharing, distribution and reproduction in any medium or format, as long as you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons licence, and indicate if you modified the licensed material. You do not have permission under this licence to share adapted material derived from this article or parts of it. The images or other third party material in this article are included in the article’s Creative Commons licence, unless indicated otherwise in a credit line to the material. If material is not included in the article’s Creative Commons licence and your intended use is not permitted by statutory regulation or exceeds the permitted use, you will need to obtain permission directly from the copyright holder. To view a copy of this licence, visit http://creativecommons.org/licenses/by-nc-nd/4.0/ .",yes,caption-based classification
PMC13569845,"Cheng CH, Watanabe Y, Kajitani T, Samitsu S, Sugiyasu K.",2026,Nature Communications,Nature,10.1038/s41467-026-77392-5,research-article,3,all,microscopy/other,PRIVATE_REFERENCE_ONLY/corpus/PMC13569845/figures/Fig3.webp,"https://creativecommons.org/licenses/by-nc-nd/4.0/ Open Access This article is licensed under a Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 International License, which permits any non-commercial use, sharing, distribution and reproduction in any medium or format, as long as you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons licence, and indicate if you modified the licensed material. You do not have permission under this licence to share adapted material derived from this article or parts of it. The images or other third party material in this article are included in the article’s Creative Commons licence, unless indicated otherwise in a credit line to the material. If material is not included in the article’s Creative Commons licence and your intended use is not permitted by statutory regulation or exceeds the permitted use, you will need to obtain permission directly from the copyright holder. To view a copy of this licence, visit http://creativecommons.org/licenses/by-nc-nd/4.0/ .",partial,no quantitative marker; caption-based classification
PMC13569845,"Cheng CH, Watanabe Y, Kajitani T, Samitsu S, Sugiyasu K.",2026,Nature Communications,Nature,10.1038/s41467-026-77392-5,research-article,4,all,microscopy/other,PRIVATE_REFERENCE_ONLY/corpus/PMC13569845/figures/Fig4.webp,"https://creativecommons.org/licenses/by-nc-nd/4.0/ Open Access This article is licensed under a Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 International License, which permits any non-commercial use, sharing, distribution and reproduction in any medium or format, as long as you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons licence, and indicate if you modified the licensed material. You do not have permission under this licence to share adapted material derived from this article or parts of it. The images or other third party material in this article are included in the article’s Creative Commons licence, unless indicated otherwise in a credit line to the material. If material is not included in the article’s Creative Commons licence and your intended use is not permitted by statutory regulation or exceeds the permitted use, you will need to obtain permission directly from the copyright holder. To view a copy of this licence, visit http://creativecommons.org/licenses/by-nc-nd/4.0/ .",partial,caption-based classification
PMC13569845,"Cheng CH, Watanabe Y, Kajitani T, Samitsu S, Sugiyasu K.",2026,Nature Communications,Nature,10.1038/s41467-026-77392-5,research-article,5,all,line/time-course|bar/group comparison|forest/effect-size,PRIVATE_REFERENCE_ONLY/corpus/PMC13569845/figures/Fig5.webp,"https://creativecommons.org/licenses/by-nc-nd/4.0/ Open Access This article is licensed under a Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 International License, which permits any non-commercial use, sharing, distribution and reproduction in any medium or format, as long as you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons licence, and indicate if you modified the licensed material. You do not have permission under this licence to share adapted material derived from this article or parts of it. The images or other third party material in this article are included in the article’s Creative Commons licence, unless indicated otherwise in a credit line to the material. If material is not included in the article’s Creative Commons licence and your intended use is not permitted by statutory regulation or exceeds the permitted use, you will need to obtain permission directly from the copyright holder. To view a copy of this licence, visit http://creativecommons.org/licenses/by-nc-nd/4.0/ .",yes,caption-based classification
PMC13569845,"Cheng CH, Watanabe Y, Kajitani T, Samitsu S, Sugiyasu K.",2026,Nature Communications,Nature,10.1038/s41467-026-77392-5,research-article,6,all,line/time-course,PRIVATE_REFERENCE_ONLY/corpus/PMC13569845/figures/Fig6.webp,"https://creativecommons.org/licenses/by-nc-nd/4.0/ Open Access This article is licensed under a Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 International License, which permits any non-commercial use, sharing, distribution and reproduction in any medium or format, as long as you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons licence, and indicate if you modified the licensed material. You do not have permission under this licence to share adapted material derived from this article or parts of it. The images or other third party material in this article are included in the article’s Creative Commons licence, unless indicated otherwise in a credit line to the material. If material is not included in the article’s Creative Commons licence and your intended use is not permitted by statutory regulation or exceeds the permitted use, you will need to obtain permission directly from the copyright holder. To view a copy of this licence, visit http://creativecommons.org/licenses/by-nc-nd/4.0/ .",partial,caption-based classification
PMC13345946,"Senarathna J, Yang D, Brill J, Das S, Bare S, Ren Y, VanNess D, Dinh V, Karim I, Banerjee AK, Thakor NV, Ying M, Linden DJ, Pathak AP.",2026,Nature Methods,Nature,10.1038/s41592-026-03111-z,research-article,1,all,box/violin|microscopy/other,PRIVATE_REFERENCE_ONLY/corpus/PMC13345946/figures/Fig1.jpg,"https://creativecommons.org/licenses/by/4.0/ Open Access This article is licensed under a Creative Commons Attribution 4.0 International License, which permits use, sharing, adaptation, distribution and reproduction in any medium or format, as long as you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons licence, and indicate if changes were made. The images or other third party material in this article are included in the article’s Creative Commons licence, unless indicated otherwise in a credit line to the material. If material is not included in the article’s Creative Commons licence and your intended use is not permitted by statutory regulation or exceeds the permitted use, you will need to obtain permission directly from the copyright holder. To view a copy of this licence, visit http://creativecommons.org/licenses/by/4.0/ .",partial,caption-based classification
PMC13345946,"Senarathna J, Yang D, Brill J, Das S, Bare S, Ren Y, VanNess D, Dinh V, Karim I, Banerjee AK, Thakor NV, Ying M, Linden DJ, Pathak AP.",2026,Nature Methods,Nature,10.1038/s41592-026-03111-z,research-article,2,all,line/time-course|bar/group comparison|microscopy/other,PRIVATE_REFERENCE_ONLY/corpus/PMC13345946/figures/Fig2.jpg,"https://creativecommons.org/licenses/by/4.0/ Open Access This article is licensed under a Creative Commons Attribution 4.0 International License, which permits use, sharing, adaptation, distribution and reproduction in any medium or format, as long as you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons licence, and indicate if changes were made. The images or other third party material in this article are included in the article’s Creative Commons licence, unless indicated otherwise in a credit line to the material. If material is not included in the article’s Creative Commons licence and your intended use is not permitted by statutory regulation or exceeds the permitted use, you will need to obtain permission directly from the copyright holder. To view a copy of this licence, visit http://creativecommons.org/licenses/by/4.0/ .",yes,caption-based classification
PMC13345946,"Senarathna J, Yang D, Brill J, Das S, Bare S, Ren Y, VanNess D, Dinh V, Karim I, Banerjee AK, Thakor NV, Ying M, Linden DJ, Pathak AP.",2026,Nature Methods,Nature,10.1038/s41592-026-03111-z,research-article,3,all,scatter/regression|forest/effect-size|categorical/composition,PRIVATE_REFERENCE_ONLY/corpus/PMC13345946/figures/Fig3.jpg,"https://creativecommons.org/licenses/by/4.0/ Open Access This article is licensed under a Creative Commons Attribution 4.0 International License, which permits use, sharing, adaptation, distribution and reproduction in any medium or format, as long as you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons licence, and indicate if changes were made. The images or other third party material in this article are included in the article’s Creative Commons licence, unless indicated otherwise in a credit line to the material. If material is not included in the article’s Creative Commons licence and your intended use is not permitted by statutory regulation or exceeds the permitted use, you will need to obtain permission directly from the copyright holder. To view a copy of this licence, visit http://creativecommons.org/licenses/by/4.0/ .",yes,caption-based classification
PMC13345946,"Senarathna J, Yang D, Brill J, Das S, Bare S, Ren Y, VanNess D, Dinh V, Karim I, Banerjee AK, Thakor NV, Ying M, Linden DJ, Pathak AP.",2026,Nature Methods,Nature,10.1038/s41592-026-03111-z,research-article,4,all,line/time-course|box/violin,PRIVATE_REFERENCE_ONLY/corpus/PMC13345946/figures/Fig4.jpg,"https://creativecommons.org/licenses/by/4.0/ Open Access This article is licensed under a Creative Commons Attribution 4.0 International License, which permits use, sharing, adaptation, distribution and reproduction in any medium or format, as long as you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons licence, and indicate if changes were made. The images or other third party material in this article are included in the article’s Creative Commons licence, unless indicated otherwise in a credit line to the material. If material is not included in the article’s Creative Commons licence and your intended use is not permitted by statutory regulation or exceeds the permitted use, you will need to obtain permission directly from the copyright holder. To view a copy of this licence, visit http://creativecommons.org/licenses/by/4.0/ .",partial,caption-based classification
PMC13345946,"Senarathna J, Yang D, Brill J, Das S, Bare S, Ren Y, VanNess D, Dinh V, Karim I, Banerjee AK, Thakor NV, Ying M, Linden DJ, Pathak AP.",2026,Nature Methods,Nature,10.1038/s41592-026-03111-z,research-article,5,all,scatter/regression|line/time-course|box/violin,PRIVATE_REFERENCE_ONLY/corpus/PMC13345946/figures/Fig5.jpg,"https://creativecommons.org/licenses/by/4.0/ Open Access This article is licensed under a Creative Commons Attribution 4.0 International License, which permits use, sharing, adaptation, distribution and reproduction in any medium or format, as long as you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons licence, and indicate if changes were made. The images or other third party material in this article are included in the article’s Creative Commons licence, unless indicated otherwise in a credit line to the material. If material is not included in the article’s Creative Commons licence and your intended use is not permitted by statutory regulation or exceeds the permitted use, you will need to obtain permission directly from the copyright holder. To view a copy of this licence, visit http://creativecommons.org/licenses/by/4.0/ .",yes,caption-based classification
PMC13345946,"Senarathna J, Yang D, Brill J, Das S, Bare S, Ren Y, VanNess D, Dinh V, Karim I, Banerjee AK, Thakor NV, Ying M, Linden DJ, Pathak AP.",2026,Nature Methods,Nature,10.1038/s41592-026-03111-z,research-article,6,all,bar/group comparison|forest/effect-size,PRIVATE_REFERENCE_ONLY/corpus/PMC13345946/figures/Fig6.jpg,"https://creativecommons.org/licenses/by/4.0/ Open Access This article is licensed under a Creative Commons Attribution 4.0 International License, which permits use, sharing, adaptation, distribution and reproduction in any medium or format, as long as you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons licence, and indicate if changes were made. The images or other third party material in this article are included in the article’s Creative Commons licence, unless indicated otherwise in a credit line to the material. If material is not included in the article’s Creative Commons licence and your intended use is not permitted by statutory regulation or exceeds the permitted use, you will need to obtain permission directly from the copyright holder. To view a copy of this licence, visit http://creativecommons.org/licenses/by/4.0/ .",partial,caption-based classification
PMC13346115,"Selin M, Ciarlo A, Pesce G, Bengtsson L, Camunas-Soler J, Sundar Rajan V, Westerlund F, Wilhelmsson LM, Pastor I, Ritort F, Smith SB, Bustamante C, Volpe G.",2026,Nature Methods,Nature,10.1038/s41592-026-03129-3,research-article,1,all,scatter/regression|microscopy/other,PRIVATE_REFERENCE_ONLY/corpus/PMC13346115/figures/Fig1.jpg,"https://creativecommons.org/licenses/by/4.0/ Open Access This article is licensed under a Creative Commons Attribution 4.0 International License, which permits use, sharing, adaptation, distribution and reproduction in any medium or format, as long as you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons licence, and indicate if changes were made. The images or other third party material in this article are included in the article’s Creative Commons licence, unless indicated otherwise in a credit line to the material. If material is not included in the article’s Creative Commons licence and your intended use is not permitted by statutory regulation or exceeds the permitted use, you will need to obtain permission directly from the copyright holder. To view a copy of this licence, visit http://creativecommons.org/licenses/by/4.0/ .",yes,caption-based classification
PMC13346115,"Selin M, Ciarlo A, Pesce G, Bengtsson L, Camunas-Soler J, Sundar Rajan V, Westerlund F, Wilhelmsson LM, Pastor I, Ritort F, Smith SB, Bustamante C, Volpe G.",2026,Nature Methods,Nature,10.1038/s41592-026-03129-3,research-article,2,all,microscopy/other,PRIVATE_REFERENCE_ONLY/corpus/PMC13346115/figures/Fig2.jpg,"https://creativecommons.org/licenses/by/4.0/ Open Access This article is licensed under a Creative Commons Attribution 4.0 International License, which permits use, sharing, adaptation, distribution and reproduction in any medium or format, as long as you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons licence, and indicate if changes were made. The images or other third party material in this article are included in the article’s Creative Commons licence, unless indicated otherwise in a credit line to the material. If material is not included in the article’s Creative Commons licence and your intended use is not permitted by statutory regulation or exceeds the permitted use, you will need to obtain permission directly from the copyright holder. To view a copy of this licence, visit http://creativecommons.org/licenses/by/4.0/ .",partial,no quantitative marker; caption-based classification
PMC13346115,"Selin M, Ciarlo A, Pesce G, Bengtsson L, Camunas-Soler J, Sundar Rajan V, Westerlund F, Wilhelmsson LM, Pastor I, Ritort F, Smith SB, Bustamante C, Volpe G.",2026,Nature Methods,Nature,10.1038/s41592-026-03129-3,research-article,3,all,categorical/composition,PRIVATE_REFERENCE_ONLY/corpus/PMC13346115/figures/Fig3.jpg,"https://creativecommons.org/licenses/by/4.0/ Open Access This article is licensed under a Creative Commons Attribution 4.0 International License, which permits use, sharing, adaptation, distribution and reproduction in any medium or format, as long as you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons licence, and indicate if changes were made. The images or other third party material in this article are included in the article’s Creative Commons licence, unless indicated otherwise in a credit line to the material. If material is not included in the article’s Creative Commons licence and your intended use is not permitted by statutory regulation or exceeds the permitted use, you will need to obtain permission directly from the copyright holder. To view a copy of this licence, visit http://creativecommons.org/licenses/by/4.0/ .",partial,caption-based classification
PMC13346115,"Selin M, Ciarlo A, Pesce G, Bengtsson L, Camunas-Soler J, Sundar Rajan V, Westerlund F, Wilhelmsson LM, Pastor I, Ritort F, Smith SB, Bustamante C, Volpe G.",2026,Nature Methods,Nature,10.1038/s41592-026-03129-3,research-article,4,all,line/time-course,PRIVATE_REFERENCE_ONLY/corpus/PMC13346115/figures/Fig4.jpg,"https://creativecommons.org/licenses/by/4.0/ Open Access This article is licensed under a Creative Commons Attribution 4.0 International License, which permits use, sharing, adaptation, distribution and reproduction in any medium or format, as long as you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons licence, and indicate if changes were made. The images or other third party material in this article are included in the article’s Creative Commons licence, unless indicated otherwise in a credit line to the material. If material is not included in the article’s Creative Commons licence and your intended use is not permitted by statutory regulation or exceeds the permitted use, you will need to obtain permission directly from the copyright holder. To view a copy of this licence, visit http://creativecommons.org/licenses/by/4.0/ .",partial,caption-based classification
PMC13346115,"Selin M, Ciarlo A, Pesce G, Bengtsson L, Camunas-Soler J, Sundar Rajan V, Westerlund F, Wilhelmsson LM, Pastor I, Ritort F, Smith SB, Bustamante C, Volpe G.",2026,Nature Methods,Nature,10.1038/s41592-026-03129-3,research-article,5,all,bar/group comparison,PRIVATE_REFERENCE_ONLY/corpus/PMC13346115/figures/Fig5.jpg,"https://creativecommons.org/licenses/by/4.0/ Open Access This article is licensed under a Creative Commons Attribution 4.0 International License, which permits use, sharing, adaptation, distribution and reproduction in any medium or format, as long as you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons licence, and indicate if changes were made. The images or other third party material in this article are included in the article’s Creative Commons licence, unless indicated otherwise in a credit line to the material. If material is not included in the article’s Creative Commons licence and your intended use is not permitted by statutory regulation or exceeds the permitted use, you will need to obtain permission directly from the copyright holder. To view a copy of this licence, visit http://creativecommons.org/licenses/by/4.0/ .",yes,caption-based classification
