journal,paper_id,year,DOI,figure_number,panel,representation,number_of_groups,approximate_n_per_group,raw_points_visible,summary,summary_source,error,error_source,marker_size_relative,marker_edge,marker_fill,jitter_style,bar_width,box_width,palette_type,control_color_behavior,statistical_annotation,p_display,axis_style,legend_style,n_label,zero_baseline,physical_panel_size,confidence_of_measurement,notes,image_path,reviewer
Scientific reports,PMC12764989,2025,10.1038/s41598-025-16474-8,7,p2,bar,7,unknown,no,mean,inferred,unknown,none,na,na,na,na,medium,na,multi_categorical,coloured,bracket+p_value,exact,LB,none,none,yes,medium,medium,sub-plot titled whole plant pH 6; no printed panel letters so numbered p1-p6 left-to-right top-to-bottom; IC50 text boxes above bars; 'Inactive' labels on some bars,../make_my_plot/figure_library/nature/2025_Hassan_analysis_of_proteins_and_peptides_to_inv/figures/fig07_Fig7.jpg,gc_nature
Scientific reports,PMC12764989,2025,10.1038/s41598-025-16474-8,7,p3,bar,7,unknown,no,mean,inferred,unknown,none,na,na,na,na,medium,na,multi_categorical,coloured,none,none,LB,none,none,yes,medium,medium,sub-plot titled Roots pH 7; no printed panel letters so numbered p1-p6 left-to-right top-to-bottom; IC50 text boxes above bars; 'Inactive' labels on some bars,../make_my_plot/figure_library/nature/2025_Hassan_analysis_of_proteins_and_peptides_to_inv/figures/fig07_Fig7.jpg,gc_nature
Scientific reports,PMC12764989,2025,10.1038/s41598-025-16474-8,7,p4,bar,7,unknown,no,mean,inferred,unknown,none,na,na,na,na,medium,na,multi_categorical,coloured,none,none,LB,none,none,yes,medium,medium,sub-plot titled whole plant pH 7; no printed panel letters so numbered p1-p6 left-to-right top-to-bottom; IC50 text boxes above bars; 'Inactive' labels on some bars,../make_my_plot/figure_library/nature/2025_Hassan_analysis_of_proteins_and_peptides_to_inv/figures/fig07_Fig7.jpg,gc_nature
Scientific reports,PMC12764989,2025,10.1038/s41598-025-16474-8,7,p5,bar,7,unknown,no,mean,inferred,unknown,none,na,na,na,na,medium,na,multi_categorical,coloured,bracket+p_value,exact,LB,none,none,yes,medium,medium,sub-plot titled Roots pH 8; no printed panel letters so numbered p1-p6 left-to-right top-to-bottom; IC50 text boxes above bars; 'Inactive' labels on some bars,../make_my_plot/figure_library/nature/2025_Hassan_analysis_of_proteins_and_peptides_to_inv/figures/fig07_Fig7.jpg,gc_nature
Scientific reports,PMC12764989,2025,10.1038/s41598-025-16474-8,7,p6,bar,7,unknown,no,mean,inferred,unknown,none,na,na,na,na,medium,na,multi_categorical,coloured,none,none,LB,none,none,yes,medium,medium,sub-plot titled whole plant pH 8; no printed panel letters so numbered p1-p6 left-to-right top-to-bottom; IC50 text boxes above bars; 'Inactive' labels on some bars,../make_my_plot/figure_library/nature/2025_Hassan_analysis_of_proteins_and_peptides_to_inv/figures/fig07_Fig7.jpg,gc_nature
Nature Biotechnology,PMC12951864,2026,10.1038/s41587-025-02866-8,5,b,box+points,3,4/4/4,yes,median,caption,IQR_whiskers,caption,medium,same_colour,filled,jitter,na,medium,multi_categorical,black,none,none,LB,none,in_caption,yes,small,high,Control black triangles separated by dashed line; ICH teal circles; UDC red squares; NS comparison with no annotation,PRIVATE_REFERENCE_ONLY/corpus/PMC12951864/figures/Fig5.jpg,gc_nature
Nature Biotechnology,PMC12951864,2026,10.1038/s41587-025-02866-8,5,c,box+points,2,4/4,yes,median,caption,IQR_whiskers,caption,medium,same_colour,filled,jitter,na,medium,multi_categorical,coloured,bracket+stars,stars,LB,none,in_caption,no,small,high,y axis 3-6; ICH teal vs ICH+UDC red,PRIVATE_REFERENCE_ONLY/corpus/PMC12951864/figures/Fig5.jpg,gc_nature
Nature Biotechnology,PMC12951864,2026,10.1038/s41587-025-02866-8,5,d/1,box+points,3,4/4/4,yes,median,caption,IQR_whiskers,caption,medium,same_colour,filled,jitter,na,medium,multi_categorical,black,bracket+stars,stars,LB,none,in_caption,yes,small,high,CD68 counts; control points all at zero,PRIVATE_REFERENCE_ONLY/corpus/PMC12951864/figures/Fig5.jpg,gc_nature
Nature Biotechnology,PMC12951864,2026,10.1038/s41587-025-02866-8,5,d/2,box+points,3,4/4/4,yes,median,caption,IQR_whiskers,caption,medium,same_colour,filled,jitter,na,medium,multi_categorical,black,bracket+stars,stars,LB,none,in_caption,yes,small,high,GAL-3 counts; same style,PRIVATE_REFERENCE_ONLY/corpus/PMC12951864/figures/Fig5.jpg,gc_nature
Nature Biotechnology,PMC12951864,2026,10.1038/s41587-025-02866-8,5,e,box+points,3,4/4/4,yes,median,caption,IQR_whiskers,caption,medium,same_colour,filled,jitter,na,medium,multi_categorical,black,bracket+stars,stars,LB,none,in_caption,yes,small,high,P2RY12 MFI; bracket only between ICH and ICH+UDC,PRIVATE_REFERENCE_ONLY/corpus/PMC12951864/figures/Fig5.jpg,gc_nature
Nature Biotechnology,PMC12951864,2026,10.1038/s41587-025-02866-8,5,f,box+points,2,4/4,yes,median,caption,IQR_whiskers,caption,medium,same_colour,filled,jitter,na,medium,multi_categorical,coloured,bracket+stars,stars,LB,none,in_caption,yes,small,high,RBC phagocytosis; 2 groups only,PRIVATE_REFERENCE_ONLY/corpus/PMC12951864/figures/Fig5.jpg,gc_nature
Nature Biotechnology,PMC12951864,2026,10.1038/s41587-025-02866-8,5,g,box+points,3,4/4/4,yes,median,caption,IQR_whiskers,caption,medium,same_colour,filled,jitter,na,medium,multi_categorical,black,bracket+stars,stars,LB,none,in_caption,yes,small,high,AQP4 polarization; control grey box with black triangles,PRIVATE_REFERENCE_ONLY/corpus/PMC12951864/figures/Fig5.jpg,gc_nature
Nature Biotechnology,PMC12951864,2026,10.1038/s41587-025-02866-8,6,b,box+points,4,8/8/8/8,yes,median,caption,IQR_whiskers,caption,medium,same_colour,filled,jitter,na,medium,multi_categorical,coloured,bracket+stars,stars,LB,none,in_caption,yes,small,high,4 groups teal/grey/red/green; three brackets with stars; x labels rotated 45 deg,PRIVATE_REFERENCE_ONLY/corpus/PMC12951864/figures/Fig6.jpg,gc_nature
Nature Biotechnology,PMC12951864,2026,10.1038/s41587-025-02866-8,6,c/1,box+points,3,4/4/4,yes,median,caption,IQR_whiskers,caption,medium,same_colour,filled,jitter,na,medium,multi_categorical,black,bracket+stars,ns_text,LB,none,in_caption,no,small,high,LYVE-1 coverage SSS; NS over bracket; y from 6,PRIVATE_REFERENCE_ONLY/corpus/PMC12951864/figures/Fig6.jpg,gc_nature
Nature Biotechnology,PMC12951864,2026,10.1038/s41587-025-02866-8,6,c/2,box+points,3,4/4/4,yes,median,caption,IQR_whiskers,caption,medium,same_colour,filled,jitter,na,medium,multi_categorical,black,bracket+stars,ns_text,LB,none,in_caption,yes,small,high,SSS vessel diameter; NS over bracket,PRIVATE_REFERENCE_ONLY/corpus/PMC12951864/figures/Fig6.jpg,gc_nature
Nature Biotechnology,PMC12951864,2026,10.1038/s41587-025-02866-8,6,c/3,box+points,3,4/4/4,yes,median,caption,IQR_whiskers,caption,medium,same_colour,filled,jitter,na,medium,multi_categorical,black,bracket+stars,ns_text,LB,none,in_caption,no,small,high,LYVE-1 coverage TS; NS over bracket; y from 6,PRIVATE_REFERENCE_ONLY/corpus/PMC12951864/figures/Fig6.jpg,gc_nature
Nature Biotechnology,PMC12951864,2026,10.1038/s41587-025-02866-8,6,c/4,box+points,3,4/4/4,yes,median,caption,IQR_whiskers,caption,medium,same_colour,filled,jitter,na,medium,multi_categorical,black,bracket+stars,ns_text,LB,none,in_caption,yes,small,high,TS vessel diameter; NS over bracket,PRIVATE_REFERENCE_ONLY/corpus/PMC12951864/figures/Fig6.jpg,gc_nature
Nature Biotechnology,PMC12951864,2026,10.1038/s41587-025-02866-8,6,d,box+points,2,4/4,yes,median,caption,IQR_whiskers,caption,medium,same_colour,filled,jitter,na,medium,multi_categorical,black,bracket+stars,stars,LB,none,in_caption,no,small,high,Control grey box black triangles vs UDC red squares; y 25-29,PRIVATE_REFERENCE_ONLY/corpus/PMC12951864/figures/Fig6.jpg,gc_nature
Nature Biotechnology,PMC12951864,2026,10.1038/s41587-025-02866-8,6,e,box+points,2,4/4,yes,median,caption,IQR_whiskers,caption,medium,same_colour,filled,jitter,na,medium,multi_categorical,black,bracket+stars,ns_text,LB,none,in_caption,no,small,high,NS over bracket; y 80-100,PRIVATE_REFERENCE_ONLY/corpus/PMC12951864/figures/Fig6.jpg,gc_nature
Nature Cell Biology,PMC13457102,2026,10.1038/s41556-026-02009-4,3,c/1,box+points,2,caption:108/430,yes,median,caption,IQR_whiskers,caption,small,same_colour,open,jitter,na,medium,multi_categorical,na,line+p_value,exact,LB,none,in_caption,yes,small,high,AIS length VEN red vs PC blue open circles; many points jittered; P<0.0001 above line,PRIVATE_REFERENCE_ONLY/corpus/PMC13457102/figures/Fig3.jpg,gc_nature
Nature Cell Biology,PMC13457102,2026,10.1038/s41556-026-02009-4,3,c/2,box+points,2,caption:108/430,yes,median,caption,IQR_whiskers,caption,small,same_colour,open,jitter,na,medium,multi_categorical,na,line+p_value,exact,LB,none,in_caption,yes,small,high,AIS distance to soma; same style as c/1,PRIVATE_REFERENCE_ONLY/corpus/PMC13457102/figures/Fig3.jpg,gc_nature
Nature Cell Biology,PMC13457102,2026,10.1038/s41556-026-02009-4,3,e,box+points,6,caption:30/17/119/22/16/13,yes,median,caption,IQR_whiskers,caption,small,same_colour,open,jitter,na,medium,multi_categorical,na,bracket+p_value,exact,LB,none,in_caption,no,medium,medium,Peak index across 6 transcriptomic types; stacked pairwise lines from VEN with exact P values; x labels rotated 45 deg; y -0.5 to 1,PRIVATE_REFERENCE_ONLY/corpus/PMC13457102/figures/Fig3.jpg,gc_nature
Nature Cell Biology,PMC13457102,2026,10.1038/s41556-026-02009-4,3,f,box+points,6,caption:25/16/54/18/11/13,yes,median,caption,IQR_whiskers,caption,small,same_colour,filled,jitter,na,medium,multi_categorical,na,bracket+p_value,exact,LB,none,in_caption,yes,medium,medium,Axon distance; VEN points spread while other groups collapse near zero; stacked pairwise lines with exact P,PRIVATE_REFERENCE_ONLY/corpus/PMC13457102/figures/Fig3.jpg,gc_nature
Nature Cell Biology,PMC13457102,2026,10.1038/s41556-026-02009-4,4,d,box+points,2,14/21,yes,median,caption,IQR_whiskers,caption,medium,same_colour,open,jitter,na,medium,multi_categorical,na,line+p_value,exact,LB,none,in_caption,yes,small,high,Peak Na+ currents VEN red vs PC blue open circles; P=0.0010 above line; only bottom part of panel d is a box plot,PRIVATE_REFERENCE_ONLY/corpus/PMC13457102/figures/Fig4.jpg,gc_nature
Nature Communications,PMC13569845,2026,10.1038/s41467-026-77392-5,5,e,bar,2,caption:n=5,no,mean,inferred,CI,caption,na,na,na,na,medium,na,single_accent,grey,none,none,LB,none,in_caption,yes,small,high,"Young's modulus, sheet-0 (grey) vs sheet-4 (blue), error bars are 95% CI; materials-science paper, no biological groups",PRIVATE_REFERENCE_ONLY/corpus/PMC13569845/figures/Fig5.webp,gc_nature
Nature Communications,PMC13569845,2026,10.1038/s41467-026-77392-5,5,f,bar,2,caption:n=5,no,mean,inferred,CI,caption,na,na,na,na,medium,na,single_accent,grey,none,none,LB,none,in_caption,yes,small,high,"ultimate strength, sheet-0 (grey) vs sheet-4 (blue), error bars are 95% CI; materials-science paper, no biological groups",PRIVATE_REFERENCE_ONLY/corpus/PMC13569845/figures/Fig5.webp,gc_nature
Nature Communications,PMC13569845,2026,10.1038/s41467-026-77392-5,5,g,bar,2,caption:n=5,no,mean,inferred,CI,caption,na,na,na,na,medium,na,single_accent,grey,none,none,LB,none,in_caption,yes,small,high,"elongation at break, sheet-0 (grey) vs sheet-4 (blue), error bars are 95% CI; materials-science paper, no biological groups",PRIVATE_REFERENCE_ONLY/corpus/PMC13569845/figures/Fig5.webp,gc_nature
Nature Communications,PMC13569845,2026,10.1038/s41467-026-77392-5,5,h,bar,2,caption:n=5,no,mean,inferred,CI,caption,na,na,na,na,medium,na,single_accent,grey,none,none,LB,none,in_caption,yes,small,high,"toughness, sheet-0 (grey) vs sheet-4 (blue), error bars are 95% CI; materials-science paper, no biological groups",PRIVATE_REFERENCE_ONLY/corpus/PMC13569845/figures/Fig5.webp,gc_nature
Nature Methods,PMC13441889,2026,10.1038/s41592-026-03159-x,3,f/1,other,12,unknown,no,mean,inferred,SD,inferred,medium,none,filled,na,na,na,greys,na,none,none,LB,none,none,yes,small,medium,"mean point with SD error bar per receptor, no raw points; miniature of Fig4 panel embedded in schematic",PRIVATE_REFERENCE_ONLY/corpus/PMC13441889/figures/Fig3.jpg,gc_nature
Nature Methods,PMC13441889,2026,10.1038/s41592-026-03159-x,3,f/2,box+points,6,caption:n=10,yes,median,caption,IQR_whiskers,caption,small,dark,filled,jitter,na,narrow,multi_categorical,na,none,none,LB,none,above_category,no,small,medium,"cortical layers I-VI, pastel boxes with black points; n in axis label; miniature of Fig4b",PRIVATE_REFERENCE_ONLY/corpus/PMC13441889/figures/Fig3.jpg,gc_nature
Nature Methods,PMC13441889,2026,10.1038/s41592-026-03159-x,3,f/3,violin,10,caption:n=200,no,median,caption,IQR_whiskers,caption,na,na,na,na,na,narrow,single_accent,na,none,none,LB,none,above_category,yes,small,medium,"streamline counts per connected area, blue violins with inner 25-75 bar and min-max line; areas ranked by strength",PRIVATE_REFERENCE_ONLY/corpus/PMC13441889/figures/Fig3.jpg,gc_nature
Nature Methods,PMC13441889,2026,10.1038/s41592-026-03159-x,3,d,violin,7,caption:n=24-900,no,median,caption,IQR_whiskers,caption,na,na,na,na,na,medium,multi_categorical,na,none,none,LB,none,below_category,yes,small,medium,"gene expression violins, n = per gene printed under category label; miniature of Fig4b bottom",PRIVATE_REFERENCE_ONLY/corpus/PMC13441889/figures/Fig3.jpg,gc_nature
Nature Methods,PMC13441889,2026,10.1038/s41592-026-03159-x,4,b/1,box+points,6,caption:n=10,yes,median,caption,IQR_whiskers,caption,small,dark,filled,jitter,na,medium,single_accent,na,none,none,LB,none,above_category,no,small,high,"Area 44 cell density by cortical layer; light-blue boxes, black jittered points, faint horizontal gridlines; n stated in panel title",PRIVATE_REFERENCE_ONLY/corpus/PMC13441889/figures/Fig4.jpg,gc_nature
Nature Methods,PMC13441889,2026,10.1038/s41592-026-03159-x,4,b/2,box+points,6,caption:n=10,yes,median,caption,IQR_whiskers,caption,small,dark,filled,jitter,na,medium,single_accent,na,none,none,LB,none,above_category,no,small,high,Area hOc1 cell density by cortical layer; same styling as b/1,PRIVATE_REFERENCE_ONLY/corpus/PMC13441889/figures/Fig4.jpg,gc_nature
Nature Methods,PMC13441889,2026,10.1038/s41592-026-03159-x,4,b/3,other,7,caption:n=4,no,mean,caption,SD,caption,medium,none,filled,na,na,na,multi_categorical,na,none,none,LB,none,above_category,yes,small,high,"receptor density: coloured mean point with SD error bar per receptor, no raw points (caption says not published)",PRIVATE_REFERENCE_ONLY/corpus/PMC13441889/figures/Fig4.jpg,gc_nature
Nature Methods,PMC13441889,2026,10.1038/s41592-026-03159-x,4,b/4,other,7,caption:n=4,no,mean,caption,SD,caption,medium,none,filled,na,na,na,multi_categorical,na,none,none,LB,none,above_category,yes,small,high,"receptor density hOc1; coloured mean point with SD error bar, no raw points",PRIVATE_REFERENCE_ONLY/corpus/PMC13441889/figures/Fig4.jpg,gc_nature
Nature Methods,PMC13441889,2026,10.1038/s41592-026-03159-x,4,b/5,violin,7,caption:n=24-200,no,median,caption,IQR_whiskers,caption,na,na,na,na,na,medium,multi_categorical,na,none,none,LB,none,below_category,yes,small,high,"gene expression violins per gene, white median dot, thick 25-75 bar, thin min-max line; n printed under each category",PRIVATE_REFERENCE_ONLY/corpus/PMC13441889/figures/Fig4.jpg,gc_nature
Nature Methods,PMC13441889,2026,10.1038/s41592-026-03159-x,4,b/6,violin,7,caption:n=108-900,no,median,caption,IQR_whiskers,caption,na,na,na,na,na,medium,multi_categorical,na,none,none,LB,none,below_category,yes,small,high,gene expression violins hOc1; same styling as b/5,PRIVATE_REFERENCE_ONLY/corpus/PMC13441889/figures/Fig4.jpg,gc_nature
Nature Methods,PMC13441889,2026,10.1038/s41592-026-03159-x,4,c/1,violin,10,caption:n=200,no,median,caption,IQR_whiskers,caption,na,na,na,na,na,narrow,single_accent,na,none,none,LB,none,above_category,no,small,medium,"functional connectivity violins, all blue; ten strongest connections ranked by strength; inner bar 25-75 pct, line min-max; faint gridlines",PRIVATE_REFERENCE_ONLY/corpus/PMC13441889/figures/Fig4.jpg,gc_nature
Nature Methods,PMC13441889,2026,10.1038/s41592-026-03159-x,4,c/2,violin,10,caption:n=200,no,median,caption,IQR_whiskers,caption,na,na,na,na,na,narrow,single_accent,na,none,none,LB,none,above_category,no,small,medium,functional connectivity violins hOc1; same styling as c/1,PRIVATE_REFERENCE_ONLY/corpus/PMC13441889/figures/Fig4.jpg,gc_nature
Nature Methods,PMC13441889,2026,10.1038/s41592-026-03159-x,6,a/1,bar,6,unknown,no,none,none,none,none,na,na,na,na,medium,na,single_accent,na,none,none,LB,none,none,yes,small,medium,"single-value correlation coefficient per area, blue bars sorted descending",PRIVATE_REFERENCE_ONLY/corpus/PMC13441889/figures/Fig6.jpg,gc_nature
Nature Methods,PMC13441889,2026,10.1038/s41592-026-03159-x,6,a/2,bar,20x2,unknown,no,none,none,none,none,na,na,na,na,medium,na,multi_categorical,na,none,none,LB,inside,none,yes,medium,medium,"grouped bars (blue correlation vs orange Dice) across ~20 clusters, negative values present, black triangles mark selected clusters",PRIVATE_REFERENCE_ONLY/corpus/PMC13441889/figures/Fig6.jpg,gc_nature
Nature Methods,PMC13441889,2026,10.1038/s41592-026-03159-x,6,a/3,bar,5,unknown,no,none,none,none,none,na,na,na,na,medium,na,single_accent,na,none,none,LB,none,none,yes,small,medium,"single-value correlation coefficient per area, blue bars sorted descending",PRIVATE_REFERENCE_ONLY/corpus/PMC13441889/figures/Fig6.jpg,gc_nature
Nature,PMC13558073,2026,10.1038/s41586-026-10940-7,4,a,bar+points,2,6/6,yes,mean,caption,SEM,caption,small,none,filled,jitter,medium,na,greys,grey,bracket+p_value,exact,LB,none,above_category,yes,small,high,"Liver NAD+ , Ctrl grey bar vs Sema open bar, black circles/squares, dotted bracket with exact P, n inside bar base",PRIVATE_REFERENCE_ONLY/corpus/PMC13558073/figures/Fig4.webp,gc_nature
Nature,PMC13558073,2026,10.1038/s41586-026-10940-7,4,b,bar+points,2,6/6,yes,mean,caption,SEM,caption,small,none,filled,jitter,medium,na,greys,grey,bracket+p_value,exact,LB,none,above_category,yes,small,high,"Liver NAD+/NADH ratio, same style",PRIVATE_REFERENCE_ONLY/corpus/PMC13558073/figures/Fig4.webp,gc_nature
Nature,PMC13558073,2026,10.1038/s41586-026-10940-7,4,c,bar+points,2,6/6,yes,mean,caption,SEM,caption,small,none,filled,jitter,medium,na,greys,grey,bracket+p_value,exact,LB,none,above_category,yes,small,high,"Muscle NAD+ , same style",PRIVATE_REFERENCE_ONLY/corpus/PMC13558073/figures/Fig4.webp,gc_nature
Nature,PMC13558073,2026,10.1038/s41586-026-10940-7,4,d,bar+points,2,6/6,yes,mean,caption,SEM,caption,small,none,filled,jitter,medium,na,greys,grey,bracket+p_value,exact,LB,none,above_category,yes,small,high,"Muscle NAD+/NADH ratio, same style",PRIVATE_REFERENCE_ONLY/corpus/PMC13558073/figures/Fig4.webp,gc_nature
Nature,PMC13558073,2026,10.1038/s41586-026-10940-7,4,e,bar+points,2x7,6/6,yes,mean,caption,SEM,caption,small,none,filled,jitter,medium,na,greys,grey,bracket+p_value,exact,LB,outside,above_category,yes,small,high,"Liver Sirt1-7 RT-qPCR; seven Ctrl/Sema pairs sharing one broken y axis, legend at right of panel, one dotted bracket and exact P per gene",PRIVATE_REFERENCE_ONLY/corpus/PMC13558073/figures/Fig4.webp,gc_nature
Nature,PMC13558073,2026,10.1038/s41586-026-10940-7,4,f,bar+points,2x7,6/6,yes,mean,caption,SEM,caption,small,none,filled,jitter,medium,na,greys,grey,bracket+p_value,exact,LB,outside,above_category,yes,small,high,"Muscle Sirt1-7 RT-qPCR, same grouped style with broken y axis",PRIVATE_REFERENCE_ONLY/corpus/PMC13558073/figures/Fig4.webp,gc_nature
Nature,PMC13558073,2026,10.1038/s41586-026-10940-7,4,h,bar+points,2,5/5,yes,mean,caption,SEM,caption,small,none,filled,jitter,medium,na,greys,grey,bracket+p_value,exact,LB,none,above_category,yes,small,high,"SIRT7+MCM2+ cell percentage, same two-bar style",PRIVATE_REFERENCE_ONLY/corpus/PMC13558073/figures/Fig4.webp,gc_nature
Nature,PMC13558073,2026,10.1038/s41586-026-10940-7,4,i,bar+points,2,6/6,yes,mean,caption,SEM,caption,small,none,filled,jitter,medium,na,greys,grey,bracket+p_value,exact,LB,none,above_category,yes,small,high,"Plasma IGF1 ELISA, same two-bar style",PRIVATE_REFERENCE_ONLY/corpus/PMC13558073/figures/Fig4.webp,gc_nature
Nature,PMC13558073,2026,10.1038/s41586-026-10940-7,4,j,bar+points,2,6/6,yes,mean,caption,SEM,caption,small,none,filled,jitter,medium,na,greys,grey,bracket+p_value,exact,LB,none,above_category,yes,small,high,"Liver Oser1 mRNA, same two-bar style",PRIVATE_REFERENCE_ONLY/corpus/PMC13558073/figures/Fig4.webp,gc_nature
Nature,PMC13558073,2026,10.1038/s41586-026-10940-7,4,k,bar+points,2,6/6,yes,mean,caption,SEM,caption,small,none,filled,jitter,medium,na,greys,grey,bracket+p_value,exact,LB,none,above_category,yes,small,high,"Muscle Oser1 mRNA, same two-bar style",PRIVATE_REFERENCE_ONLY/corpus/PMC13558073/figures/Fig4.webp,gc_nature
Nature Communications,PMC13562587,2026,10.1038/s41467-026-77465-5,6,b,bar+points,4,caption:29/11/9/7,yes,mean,caption,SEM,caption,small,none,filled,jitter,medium,na,multi_categorical,grey,bracket+p_value,exact,LB,none,in_caption,yes,small,medium,"CLT infiltration; uniform grey bars with colour-coded diamond markers per explant, broken y axis, three plain square brackets carrying bare p values (0.0001, 0.004, 0.008)",PRIVATE_REFERENCE_ONLY/corpus/PMC13562587/figures/Fig6.webp,gc_nature
Nature Communications,PMC13562587,2026,10.1038/s41467-026-77465-5,6,d,violin,3,caption:7/5/7,no,median,caption,none,none,na,na,na,na,na,na,outline_only,white_or_open,bracket+p_value,exact,LB,none,in_caption,no,small,medium,"GranB+ CLT violins, white with black outline, dashed median and dotted quartile lines inside each violin; two square brackets with bare p values; dotted reference line at zero",PRIVATE_REFERENCE_ONLY/corpus/PMC13562587/figures/Fig6.webp,gc_nature
Nature Communications,PMC13562587,2026,10.1038/s41467-026-77465-5,6,g,violin,2,caption:6/5,no,median,caption,none,none,na,na,na,na,na,na,outline_only,white_or_open,bracket+p_value,exact,LB,none,in_caption,no,small,medium,"Normal vs tumour violins, same outline-only styling as d with dashed median and dotted quartile lines",PRIVATE_REFERENCE_ONLY/corpus/PMC13562587/figures/Fig6.webp,gc_nature
Nature Communications,PMC13562587,2026,10.1038/s41467-026-77465-5,6,h/1,bar+points,2,caption:6/5,yes,mean,caption,SEM,caption,small,none,filled,jitter,medium,na,greys,grey,bracket+p_value,exact,LB,none,in_caption,yes,small,medium,"MIG cytokine, normal (N) vs tumour (T) grey bars with black dots and SEM caps, square bracket with bare p value",PRIVATE_REFERENCE_ONLY/corpus/PMC13562587/figures/Fig6.webp,gc_nature
Nature Communications,PMC13562587,2026,10.1038/s41467-026-77465-5,6,h/2,bar+points,2,caption:6/5,yes,mean,caption,SEM,caption,small,none,filled,jitter,medium,na,greys,grey,bracket+p_value,exact,LB,none,in_caption,yes,small,medium,"IP10 cytokine, same styling; non-significant 0.12 still printed",PRIVATE_REFERENCE_ONLY/corpus/PMC13562587/figures/Fig6.webp,gc_nature
Nature Communications,PMC13562587,2026,10.1038/s41467-026-77465-5,6,h/3,bar+points,2,caption:6/5,yes,mean,caption,SEM,caption,small,none,filled,jitter,medium,na,greys,grey,bracket+p_value,exact,LB,none,in_caption,yes,small,medium,"IL2 cytokine, same styling",PRIVATE_REFERENCE_ONLY/corpus/PMC13562587/figures/Fig6.webp,gc_nature
Nature Communications,PMC13562587,2026,10.1038/s41467-026-77465-5,6,h/4,bar+points,2,caption:6/5,yes,mean,caption,SEM,caption,small,none,filled,jitter,medium,na,greys,grey,bracket+p_value,exact,LB,none,in_caption,yes,small,medium,"IFNg cytokine, same styling",PRIVATE_REFERENCE_ONLY/corpus/PMC13562587/figures/Fig6.webp,gc_nature
Nature Communications,PMC13562587,2026,10.1038/s41467-026-77465-5,6,h/5,bar+points,2,caption:6/5,yes,mean,caption,SEM,caption,small,none,filled,jitter,medium,na,greys,grey,bracket+p_value,exact,LB,none,in_caption,yes,small,medium,"TNFa cytokine, same styling; panels c, e and f are paired slope plots with connecting lines and were not coded",PRIVATE_REFERENCE_ONLY/corpus/PMC13562587/figures/Fig6.webp,gc_nature
Nature Biotechnology,PMC13461360,2026,10.1038/s41587-025-02816-4,1,c,bar+points,21x2,caption:n=2-3,yes,mean,caption,CI,caption,small,same_colour,filled,jitter,narrow,na,multi_categorical,coloured,none,none,LB,inside,in_caption,yes,medium,medium,"ortholog panel ordered by activity, paired TPS/no-TPS bars per ortholog with replicate dots",PRIVATE_REFERENCE_ONLY/corpus/PMC13461360/figures/Fig1.jpg,gc_nature
Nature Biotechnology,PMC13461360,2026,10.1038/s41587-025-02816-4,1,e,bar+points,2x2,caption:n=3,yes,mean,caption,CI,caption,small,dark,filled,jitter,narrow,na,greys,black,none,none,LB,inside,in_caption,yes,small,medium,WT black vs StA grey bars for two orthologs,PRIVATE_REFERENCE_ONLY/corpus/PMC13461360/figures/Fig1.jpg,gc_nature
Nature Biotechnology,PMC13461360,2026,10.1038/s41587-025-02816-4,1,f,bar+points,4,"caption:n=1, ~8-12 dots per bar",yes,mean,caption,CI,caption,small,same_colour,filled,jitter,medium,na,single_accent,coloured,none,none,LB,none,in_caption,yes,small,medium,"green bars with many overlaid assay dots, no-TPS control drawn in same green",PRIVATE_REFERENCE_ONLY/corpus/PMC13461360/figures/Fig1.jpg,gc_nature
Nature Biotechnology,PMC13461360,2026,10.1038/s41587-025-02816-4,2,b/1,violin,2,unknown,no,median,caption,IQR_whiskers,caption,na,na,na,na,na,narrow,multi_categorical,coloured,none,none,box,none,none,no,small,medium,"sequence identity, violin with internal box plot, fine-tuned vs natural cluster",PRIVATE_REFERENCE_ONLY/corpus/PMC13461360/figures/Fig2.jpg,gc_nature
Nature Biotechnology,PMC13461360,2026,10.1038/s41587-025-02816-4,2,b/2,violin,2,unknown,no,median,caption,IQR_whiskers,caption,na,na,na,na,na,narrow,multi_categorical,coloured,none,none,box,none,none,no,small,medium,"pLDDT, violin with internal box plot",PRIVATE_REFERENCE_ONLY/corpus/PMC13461360/figures/Fig2.jpg,gc_nature
Nature Biotechnology,PMC13461360,2026,10.1038/s41587-025-02816-4,2,b/3,violin,2,unknown,no,median,caption,IQR_whiskers,caption,na,na,na,na,na,narrow,multi_categorical,coloured,none,none,box,none,none,no,small,medium,"ESM1v score, violin with internal box plot",PRIVATE_REFERENCE_ONLY/corpus/PMC13461360/figures/Fig2.jpg,gc_nature
Nature Biotechnology,PMC13461360,2026,10.1038/s41587-025-02816-4,2,b/4,violin,2,unknown,no,median,caption,IQR_whiskers,caption,na,na,na,na,na,narrow,multi_categorical,coloured,none,none,box,none,none,no,small,medium,"ProteinMPNN score, violin with internal box plot",PRIVATE_REFERENCE_ONLY/corpus/PMC13461360/figures/Fig2.jpg,gc_nature
