paper_id,journal,journal_family,figure_number,panel,plot_family,spines,tick_direction,grid,background,error_bar_style,points_overlaid,marker_fill,marker_size_class,line_weight_class,axis_line_weight_class,legend_position,legend_frame,legend_entries,n_categorical_colours,palette_class,sequential_cmap_class,colourbar_position,panel_label_case,panel_label_weight,panel_label_size_class,font_class,axis_label_weight,title_present,significance_style,brackets,n_stated_in_panel,tick_label_density,x_tick_rotation,panel_aspect_class,confidence,notes,image_path,reviewer,fig_typeset_width_mm,fig_smallest_cluster_pt,fig_dominant_cluster_pt,fig_largest_cluster_pt,fig_stroke_pt_inferred,fig_coloured_fraction,fig_n_hue_clusters,fig_mean_saturation,fig_figure_aspect,fig_n_panels_detected,fig_route,fig_width_evidence,fig_width_assumption,fig_text_evidence,fig_line_widths_pt_observed,fig_text_size_clusters_pt,plot_group
PMC13561871,Nature Cell Biology,Nature,3,b,volcano,LB,UNKNOWN,none,white,none,na,filled,medium,UNKNOWN,UNKNOWN,none,na,na,1,greys,na,na,lower,bold,larger,sans,regular,yes,none,no,no,normal,0,square,medium,"three side-by-side subplots share letter b, one row recorded; grey outlined circles with single coloured highlight point; black threshold curve; boxed callouts; panel c immunoblots non-quantitative",PRIVATE_REFERENCE_ONLY/corpus/PMC13561871/figures/Fig3.webp,nature_2,179.17,5.36,6.37,8.38,2.64,0.0074,3,0.549,0.983,9,typeset_pdf,OBSERVED,,INFERRED,"{""0.14"": 24186, ""0.25"": 53, ""1.92"": 12, ""0.35"": 6, ""0.48"": 3, ""0.96"": 2}","[{""pt"": 5.36, ""n_lines"": 33}, {""pt"": 6.37, ""n_lines"": 70}, {""pt"": 8.38, ""n_lines"": 17}]",scatter
PMC13562520,Nature Communications,Nature,1,A,line,LB,UNKNOWN,none,white,none,na,na,na,UNKNOWN,UNKNOWN,none,na,na,2,saturated,na,na,upper,bold,much_larger,sans,bold,no,none,no,no,sparse,0,square,low,"panel combines two micrographs with one line-scan plot; row recorded for the plot; red and green traces with dotted vertical markers; panels C and F schematics, D and G single-molecule images",PRIVATE_REFERENCE_ONLY/corpus/PMC13562520/figures/Fig1.webp,nature_2,168.47,2.68,2.68,7.04,7.8,0.0899,5,0.711,1.335,13,typeset_pdf,OBSERVED,,INFERRED,"{""0.41"": 990, ""0.35"": 216, ""0.81"": 35, ""0.61"": 34, ""0.59"": 4}","[{""pt"": 2.68, ""n_lines"": 64}, {""pt"": 5.7, ""n_lines"": 40}, {""pt"": 7.04, ""n_lines"": 35}]",lines
PMC13562520,Nature Communications,Nature,1,B,line,LB,UNKNOWN,none,white,none,na,na,na,UNKNOWN,UNKNOWN,none,na,na,2,saturated,na,na,upper,bold,much_larger,sans,bold,no,none,no,no,sparse,0,square,low,micrographs plus line-scan plot; red and green traces,PRIVATE_REFERENCE_ONLY/corpus/PMC13562520/figures/Fig1.webp,nature_2,168.47,2.68,2.68,7.04,7.8,0.0899,5,0.711,1.335,13,typeset_pdf,OBSERVED,,INFERRED,"{""0.41"": 990, ""0.35"": 216, ""0.81"": 35, ""0.61"": 34, ""0.59"": 4}","[{""pt"": 2.68, ""n_lines"": 64}, {""pt"": 5.7, ""n_lines"": 40}, {""pt"": 7.04, ""n_lines"": 35}]",lines
PMC13562520,Nature Communications,Nature,1,E,grouped_bar,LB,UNKNOWN,none,white,bars_caps,yes,open,small,UNKNOWN,UNKNOWN,inside,yes,2,1,saturated,na,na,upper,bold,much_larger,sans,bold,no,none,no,no,normal,45,square,medium,open versus filled blue bars encode the two groups; black open-circle points with black capped error bars; framed legend in upper left inside plotting area,PRIVATE_REFERENCE_ONLY/corpus/PMC13562520/figures/Fig1.webp,nature_2,168.47,2.68,2.68,7.04,7.8,0.0899,5,0.711,1.335,13,typeset_pdf,OBSERVED,,INFERRED,"{""0.41"": 990, ""0.35"": 216, ""0.81"": 35, ""0.61"": 34, ""0.59"": 4}","[{""pt"": 2.68, ""n_lines"": 64}, {""pt"": 5.7, ""n_lines"": 40}, {""pt"": 7.04, ""n_lines"": 35}]",bars
PMC13562520,Nature Communications,Nature,1,H,grouped_bar,LB,UNKNOWN,none,white,bars_caps,yes,open,small,UNKNOWN,UNKNOWN,inside,yes,2,1,saturated,na,na,upper,bold,much_larger,sans,bold,no,none,no,no,normal,45,square,medium,open versus filled purple bars; framed legend inside plotting area,PRIVATE_REFERENCE_ONLY/corpus/PMC13562520/figures/Fig1.webp,nature_2,168.47,2.68,2.68,7.04,7.8,0.0899,5,0.711,1.335,13,typeset_pdf,OBSERVED,,INFERRED,"{""0.41"": 990, ""0.35"": 216, ""0.81"": 35, ""0.61"": 34, ""0.59"": 4}","[{""pt"": 2.68, ""n_lines"": 64}, {""pt"": 5.7, ""n_lines"": 40}, {""pt"": 7.04, ""n_lines"": 35}]",bars
PMC13562520,Nature Communications,Nature,2,B,grouped_bar,LB,UNKNOWN,none,white,bars_caps,yes,open,small,UNKNOWN,UNKNOWN,outside_top,yes,2,7,saturated,na,na,upper,bold,much_larger,sans,bold,no,none,no,no,normal,45,wide,medium,more panels not reviewed; one colour per receptor with open versus filled fill for the two conditions; framed legend above plot,PRIVATE_REFERENCE_ONLY/corpus/PMC13562520/figures/Fig2.webp,nature_2,169.07,5.7,5.7,5.7,,0.0568,5,0.759,0.865,18,typeset_pdf,OBSERVED,,INFERRED,"{""0.41"": 862, ""0.35"": 108, ""0.82"": 26, ""0.62"": 19, ""1.64"": 2, ""0.59"": 2}","[{""pt"": 5.7, ""n_lines"": 88}]",bars
PMC13562520,Nature Communications,Nature,2,C,line,box,UNKNOWN,none,white,none,na,na,na,UNKNOWN,UNKNOWN,none,na,na,2,saturated,na,na,upper,bold,much_larger,sans,bold,no,none,no,no,sparse,0,wide,low,"two small framed trace subplots share letter C, one row recorded; single-molecule images alongside; arrows mark steps; details UNKNOWN because traces are tiny",PRIVATE_REFERENCE_ONLY/corpus/PMC13562520/figures/Fig2.webp,nature_2,169.07,5.7,5.7,5.7,,0.0568,5,0.759,0.865,18,typeset_pdf,OBSERVED,,INFERRED,"{""0.41"": 862, ""0.35"": 108, ""0.82"": 26, ""0.62"": 19, ""1.64"": 2, ""0.59"": 2}","[{""pt"": 5.7, ""n_lines"": 88}]",lines
PMC13562520,Nature Communications,Nature,2,D,line,box,UNKNOWN,none,white,none,na,na,na,UNKNOWN,UNKNOWN,none,na,na,2,saturated,na,na,upper,bold,much_larger,sans,bold,no,none,no,no,sparse,0,wide,low,"two small framed trace subplots share letter D, one row recorded; images alongside",PRIVATE_REFERENCE_ONLY/corpus/PMC13562520/figures/Fig2.webp,nature_2,169.07,5.7,5.7,5.7,,0.0568,5,0.759,0.865,18,typeset_pdf,OBSERVED,,INFERRED,"{""0.41"": 862, ""0.35"": 108, ""0.82"": 26, ""0.62"": 19, ""1.64"": 2, ""0.59"": 2}","[{""pt"": 5.7, ""n_lines"": 88}]",lines
PMC13562520,Nature Communications,Nature,2,E,bar,LB,UNKNOWN,none,white,bars_caps,yes,open,small,UNKNOWN,UNKNOWN,none,na,na,2,saturated,na,na,upper,bold,much_larger,sans,bold,yes,none,no,no,normal,45,tall,medium,"two subplots (red, green) share letter E, one row recorded; header title above",PRIVATE_REFERENCE_ONLY/corpus/PMC13562520/figures/Fig2.webp,nature_2,169.07,5.7,5.7,5.7,,0.0568,5,0.759,0.865,18,typeset_pdf,OBSERVED,,INFERRED,"{""0.41"": 862, ""0.35"": 108, ""0.82"": 26, ""0.62"": 19, ""1.64"": 2, ""0.59"": 2}","[{""pt"": 5.7, ""n_lines"": 88}]",bars
PMC13562520,Nature Communications,Nature,2,F,bar,LB,UNKNOWN,none,white,bars_caps,yes,open,small,UNKNOWN,UNKNOWN,none,na,na,2,saturated,na,na,upper,bold,much_larger,sans,bold,yes,none,no,no,normal,45,tall,medium,"two subplots (red, green) share letter F, one row recorded; header title above",PRIVATE_REFERENCE_ONLY/corpus/PMC13562520/figures/Fig2.webp,nature_2,169.07,5.7,5.7,5.7,,0.0568,5,0.759,0.865,18,typeset_pdf,OBSERVED,,INFERRED,"{""0.41"": 862, ""0.35"": 108, ""0.82"": 26, ""0.62"": 19, ""1.64"": 2, ""0.59"": 2}","[{""pt"": 5.7, ""n_lines"": 88}]",bars
PMC13562520,Nature Communications,Nature,2,G,bar,LB,UNKNOWN,none,white,bars_caps,yes,open,small,UNKNOWN,UNKNOWN,none,na,na,4,saturated,na,na,upper,bold,much_larger,sans,bold,no,none,no,no,normal,45,square,medium,"one colour per receptor, one bar drawn open",PRIVATE_REFERENCE_ONLY/corpus/PMC13562520/figures/Fig2.webp,nature_2,169.07,5.7,5.7,5.7,,0.0568,5,0.759,0.865,18,typeset_pdf,OBSERVED,,INFERRED,"{""0.41"": 862, ""0.35"": 108, ""0.82"": 26, ""0.62"": 19, ""1.64"": 2, ""0.59"": 2}","[{""pt"": 5.7, ""n_lines"": 88}]",bars
PMC13562520,Nature Communications,Nature,2,H,bar,LB,UNKNOWN,none,white,bars_caps,yes,open,small,UNKNOWN,UNKNOWN,outside_top,yes,2,4,saturated,na,na,upper,bold,much_larger,sans,bold,no,none,no,no,normal,45,square,medium,framed legend above and to the right of the plot,PRIVATE_REFERENCE_ONLY/corpus/PMC13562520/figures/Fig2.webp,nature_2,169.07,5.7,5.7,5.7,,0.0568,5,0.759,0.865,18,typeset_pdf,OBSERVED,,INFERRED,"{""0.41"": 862, ""0.35"": 108, ""0.82"": 26, ""0.62"": 19, ""1.64"": 2, ""0.59"": 2}","[{""pt"": 5.7, ""n_lines"": 88}]",bars
PMC13562520,Nature Communications,Nature,2,J,line,box,UNKNOWN,none,white,none,na,na,na,UNKNOWN,UNKNOWN,none,na,na,2,saturated,na,na,upper,bold,much_larger,sans,bold,no,none,no,no,sparse,0,wide,low,"two small framed trace subplots share letter J, one row recorded; panels K and L not reviewed (more than eight quantitative panels); panels A and I non-quantitative",PRIVATE_REFERENCE_ONLY/corpus/PMC13562520/figures/Fig2.webp,nature_2,169.07,5.7,5.7,5.7,,0.0568,5,0.759,0.865,18,typeset_pdf,OBSERVED,,INFERRED,"{""0.41"": 862, ""0.35"": 108, ""0.82"": 26, ""0.62"": 19, ""1.64"": 2, ""0.59"": 2}","[{""pt"": 5.7, ""n_lines"": 88}]",lines
PMC13562520,Nature Communications,Nature,3,A,grouped_bar,LB,UNKNOWN,none,white,bars_caps,yes,open,small,UNKNOWN,UNKNOWN,inside,yes,2,1,saturated,na,na,upper,bold,much_larger,sans,bold,no,none,no,no,normal,45,wide,medium,open versus filled purple bars; solid and dashed horizontal reference lines; sequence schematic drawn above the plot,PRIVATE_REFERENCE_ONLY/corpus/PMC13562520/figures/Fig3.webp,nature_2,158.3,3.68,5.69,6.7,3.0,0.0579,3,0.689,1.438,10,typeset_pdf,OBSERVED,,INFERRED,"{""0.26"": 472, ""0.51"": 57, ""0.13"": 1, ""0.38"": 1}","[{""pt"": 3.68, ""n_lines"": 16}, {""pt"": 5.69, ""n_lines"": 58}, {""pt"": 6.7, ""n_lines"": 17}]",bars
PMC13562520,Nature Communications,Nature,3,B,scatter_regression,LB,UNKNOWN,none,white,bars_caps,na,mixed,medium,UNKNOWN,UNKNOWN,none,na,na,1,saturated,na,na,upper,bold,much_larger,sans,bold,no,none,no,no,sparse,0,square,medium,x and y capped error bars on every point; black fit line with shaded confidence band bounded by dash-dot lines; point labels as plain text,PRIVATE_REFERENCE_ONLY/corpus/PMC13562520/figures/Fig3.webp,nature_2,158.3,3.68,5.69,6.7,3.0,0.0579,3,0.689,1.438,10,typeset_pdf,OBSERVED,,INFERRED,"{""0.26"": 472, ""0.51"": 57, ""0.13"": 1, ""0.38"": 1}","[{""pt"": 3.68, ""n_lines"": 16}, {""pt"": 5.69, ""n_lines"": 58}, {""pt"": 6.7, ""n_lines"": 17}]",scatter
PMC13562520,Nature Communications,Nature,3,C,scatter_regression,LB,UNKNOWN,none,white,bars_caps,na,mixed,medium,UNKNOWN,UNKNOWN,none,na,na,1,saturated,na,na,upper,bold,much_larger,sans,bold,no,none,no,no,sparse,0,square,medium,"as B: x and y capped error bars, fit line with shaded band and dash-dot bounds",PRIVATE_REFERENCE_ONLY/corpus/PMC13562520/figures/Fig3.webp,nature_2,158.3,3.68,5.69,6.7,3.0,0.0579,3,0.689,1.438,10,typeset_pdf,OBSERVED,,INFERRED,"{""0.26"": 472, ""0.51"": 57, ""0.13"": 1, ""0.38"": 1}","[{""pt"": 3.68, ""n_lines"": 16}, {""pt"": 5.69, ""n_lines"": 58}, {""pt"": 6.7, ""n_lines"": 17}]",scatter
PMC13562520,Nature Communications,Nature,3,D,bar,LB,UNKNOWN,none,white,bars_caps,yes,filled,small,UNKNOWN,UNKNOWN,none,na,na,1,saturated,na,na,upper,bold,much_larger,sans,bold,no,p_values,yes,no,normal,45,tall,medium,"two subplots share letter D, one row recorded; black filled points; p value above bracket; schematic above plot",PRIVATE_REFERENCE_ONLY/corpus/PMC13562520/figures/Fig3.webp,nature_2,158.3,3.68,5.69,6.7,3.0,0.0579,3,0.689,1.438,10,typeset_pdf,OBSERVED,,INFERRED,"{""0.26"": 472, ""0.51"": 57, ""0.13"": 1, ""0.38"": 1}","[{""pt"": 3.68, ""n_lines"": 16}, {""pt"": 5.69, ""n_lines"": 58}, {""pt"": 6.7, ""n_lines"": 17}]",bars
PMC13562520,Nature Communications,Nature,3,E,line,LB,UNKNOWN,none,white,none,na,na,na,UNKNOWN,UNKNOWN,none,na,na,2,saturated,na,na,upper,bold,much_larger,sans,bold,no,none,no,no,sparse,0,wide,low,micrographs plus line-scan plot; red and green traces,PRIVATE_REFERENCE_ONLY/corpus/PMC13562520/figures/Fig3.webp,nature_2,158.3,3.68,5.69,6.7,3.0,0.0579,3,0.689,1.438,10,typeset_pdf,OBSERVED,,INFERRED,"{""0.26"": 472, ""0.51"": 57, ""0.13"": 1, ""0.38"": 1}","[{""pt"": 3.68, ""n_lines"": 16}, {""pt"": 5.69, ""n_lines"": 58}, {""pt"": 6.7, ""n_lines"": 17}]",lines
PMC13562520,Nature Communications,Nature,3,F,line,LB,UNKNOWN,none,white,none,na,na,na,UNKNOWN,UNKNOWN,none,na,na,2,saturated,na,na,upper,bold,much_larger,sans,bold,no,none,no,no,sparse,0,wide,low,micrographs plus line-scan plot; red and green traces,PRIVATE_REFERENCE_ONLY/corpus/PMC13562520/figures/Fig3.webp,nature_2,158.3,3.68,5.69,6.7,3.0,0.0579,3,0.689,1.438,10,typeset_pdf,OBSERVED,,INFERRED,"{""0.26"": 472, ""0.51"": 57, ""0.13"": 1, ""0.38"": 1}","[{""pt"": 3.68, ""n_lines"": 16}, {""pt"": 5.69, ""n_lines"": 58}, {""pt"": 6.7, ""n_lines"": 17}]",lines
PMC13562520,Nature Communications,Nature,3,G,dot_strip,L,UNKNOWN,none,white,none,na,mixed,medium,UNKNOWN,UNKNOWN,none,na,na,0,monochrome_black,na,na,upper,bold,much_larger,sans,bold,no,p_values,yes,no,normal,45,tall,medium,"paired points joined by lines; open control and filled treated markers; no bottom axis line, groups marked by underline bars with italic labels; schematics above plot",PRIVATE_REFERENCE_ONLY/corpus/PMC13562520/figures/Fig3.webp,nature_2,158.3,3.68,5.69,6.7,3.0,0.0579,3,0.689,1.438,10,typeset_pdf,OBSERVED,,INFERRED,"{""0.26"": 472, ""0.51"": 57, ""0.13"": 1, ""0.38"": 1}","[{""pt"": 3.68, ""n_lines"": 16}, {""pt"": 5.69, ""n_lines"": 58}, {""pt"": 6.7, ""n_lines"": 17}]",distributions
PMC13562587,Nature Communications,Nature,1,b,scatter,L,UNKNOWN,none,white,none,na,open,small,UNKNOWN,UNKNOWN,none,na,na,2,saturated,na,na,lower,regular,much_larger,sans,regular,no,none,no,no,sparse,na,wide,medium,"ranked dot plot with no bottom axis line or x tick labels; red dashed threshold line; group extents marked by bracket lines with text above; panels a and h schematics, f table, j blot",PRIVATE_REFERENCE_ONLY/corpus/PMC13562587/figures/Fig1.webp,nature_2,166.91,3.35,5.69,6.7,2.88,0.0275,3,0.768,1.506,10,typeset_pdf,OBSERVED,,INFERRED,"{""0.27"": 167, ""0.26"": 63, ""0.96"": 18, ""0.62"": 6, ""0.93"": 3, ""0.48"": 2, ""1.92"": 1}","[{""pt"": 3.35, ""n_lines"": 19}, {""pt"": 5.69, ""n_lines"": 51}, {""pt"": 6.7, ""n_lines"": 49}]",scatter
PMC13562587,Nature Communications,Nature,1,c,other_quant,box,UNKNOWN,none,white,none,na,na,na,UNKNOWN,UNKNOWN,none,na,na,2,saturated,na,na,lower,regular,much_larger,sans,regular,no,none,no,no,dense,0,wide,low,"genome-browser copy-number tracks (red gain, blue loss) with ideogram above; tiny percent axes; dashed vertical region markers",PRIVATE_REFERENCE_ONLY/corpus/PMC13562587/figures/Fig1.webp,nature_2,166.91,3.35,5.69,6.7,2.88,0.0275,3,0.768,1.506,10,typeset_pdf,OBSERVED,,INFERRED,"{""0.27"": 167, ""0.26"": 63, ""0.96"": 18, ""0.62"": 6, ""0.93"": 3, ""0.48"": 2, ""1.92"": 1}","[{""pt"": 3.35, ""n_lines"": 19}, {""pt"": 5.69, ""n_lines"": 51}, {""pt"": 6.7, ""n_lines"": 49}]",other
PMC13562587,Nature Communications,Nature,1,d,scatter,L,UNKNOWN,none,white,none,na,open,small,UNKNOWN,UNKNOWN,none,na,na,1,saturated,na,na,lower,regular,much_larger,sans,regular,no,none,no,no,sparse,na,square,medium,ranked dot plot with left axis only; red dashed threshold line; bracket with text above points,PRIVATE_REFERENCE_ONLY/corpus/PMC13562587/figures/Fig1.webp,nature_2,166.91,3.35,5.69,6.7,2.88,0.0275,3,0.768,1.506,10,typeset_pdf,OBSERVED,,INFERRED,"{""0.27"": 167, ""0.26"": 63, ""0.96"": 18, ""0.62"": 6, ""0.93"": 3, ""0.48"": 2, ""1.92"": 1}","[{""pt"": 3.35, ""n_lines"": 19}, {""pt"": 5.69, ""n_lines"": 51}, {""pt"": 6.7, ""n_lines"": 49}]",scatter
PMC13562587,Nature Communications,Nature,1,e,volcano,LB,UNKNOWN,none,white,none,na,filled,medium,UNKNOWN,UNKNOWN,none,na,na,3,saturated,na,na,lower,regular,much_larger,sans,regular,yes,none,no,no,sparse,0,square,medium,two-line title above; black dotted threshold lines and red dashed line; blue to dark red point colours,PRIVATE_REFERENCE_ONLY/corpus/PMC13562587/figures/Fig1.webp,nature_2,166.91,3.35,5.69,6.7,2.88,0.0275,3,0.768,1.506,10,typeset_pdf,OBSERVED,,INFERRED,"{""0.27"": 167, ""0.26"": 63, ""0.96"": 18, ""0.62"": 6, ""0.93"": 3, ""0.48"": 2, ""1.92"": 1}","[{""pt"": 3.35, ""n_lines"": 19}, {""pt"": 5.69, ""n_lines"": 51}, {""pt"": 6.7, ""n_lines"": 49}]",scatter
PMC13562587,Nature Communications,Nature,1,g,box,none,UNKNOWN,major,white,box_whisker,yes,open,small,UNKNOWN,UNKNOWN,none,na,na,4,saturated,na,na,lower,regular,much_larger,sans,regular,yes,none,no,no,normal,45,square,medium,"ggplot-like look: no axis lines, dotted grey grid, grey box fills with coloured open jitter points; y axis label two lines; x axis title placed at left of tick labels",PRIVATE_REFERENCE_ONLY/corpus/PMC13562587/figures/Fig1.webp,nature_2,166.91,3.35,5.69,6.7,2.88,0.0275,3,0.768,1.506,10,typeset_pdf,OBSERVED,,INFERRED,"{""0.27"": 167, ""0.26"": 63, ""0.96"": 18, ""0.62"": 6, ""0.93"": 3, ""0.48"": 2, ""1.92"": 1}","[{""pt"": 3.35, ""n_lines"": 19}, {""pt"": 5.69, ""n_lines"": 51}, {""pt"": 6.7, ""n_lines"": 49}]",distributions
PMC13562587,Nature Communications,Nature,1,i,bar,LB,UNKNOWN,none,white,bars_caps,yes,filled,small,UNKNOWN,UNKNOWN,none,na,na,3,mixed,na,na,lower,regular,much_larger,sans,regular,no,p_values,yes,no,normal,0,wide,medium,"green, grey and pink bars with matching points; p values printed above stepped brackets; two-line x tick labels",PRIVATE_REFERENCE_ONLY/corpus/PMC13562587/figures/Fig1.webp,nature_2,166.91,3.35,5.69,6.7,2.88,0.0275,3,0.768,1.506,10,typeset_pdf,OBSERVED,,INFERRED,"{""0.27"": 167, ""0.26"": 63, ""0.96"": 18, ""0.62"": 6, ""0.93"": 3, ""0.48"": 2, ""1.92"": 1}","[{""pt"": 3.35, ""n_lines"": 19}, {""pt"": 5.69, ""n_lines"": 51}, {""pt"": 6.7, ""n_lines"": 49}]",bars
PMC13562587,Nature Communications,Nature,2,e,stacked_bar,LB,UNKNOWN,none,white,none,na,na,na,UNKNOWN,UNKNOWN,outside_right,no,4,4,sequential,na,na,lower,regular,much_larger,sans,regular,yes,none,no,yes,normal,0,wide,medium,"100 percent stacked bars in a light-purple to blue to black ordinal ramp with black segment borders; N printed under each x tick label; panels a schematic, b blots, c and d micrographs",PRIVATE_REFERENCE_ONLY/corpus/PMC13562587/figures/Fig2.webp,nature_2,166.99,6.7,6.7,6.7,0.48,0.0322,3,0.445,0.971,9,typeset_pdf,OBSERVED,,INFERRED,"{""0.72"": 34, ""0.96"": 19, ""0.66"": 15, ""0.39"": 9, ""0.69"": 4, ""0.99"": 3}","[{""pt"": 6.7, ""n_lines"": 103}]",bars
PMC13562587,Nature Communications,Nature,2,f,pie_donut,none,UNKNOWN,none,white,none,na,na,na,UNKNOWN,UNKNOWN,outside_right,no,3,3,sequential,na,na,lower,regular,much_larger,sans,regular,yes,none,no,yes,sparse,na,square,medium,donut with one exploded segment; counts printed in segments; dashed boxed text lists linked to segments by dotted leaders; n stated below,PRIVATE_REFERENCE_ONLY/corpus/PMC13562587/figures/Fig2.webp,nature_2,166.99,6.7,6.7,6.7,0.48,0.0322,3,0.445,0.971,9,typeset_pdf,OBSERVED,,INFERRED,"{""0.72"": 34, ""0.96"": 19, ""0.66"": 15, ""0.39"": 9, ""0.69"": 4, ""0.99"": 3}","[{""pt"": 6.7, ""n_lines"": 103}]",other
PMC13562587,Nature Communications,Nature,3,b,histogram_density,box,UNKNOWN,none,white,none,na,na,na,UNKNOWN,UNKNOWN,outside_right,no,2,2,saturated,na,na,lower,regular,much_larger,sans,regular,yes,none,no,no,normal,0,wide,medium,"four flow-cytometry ridge subplots share letter b, one row recorded; filled magenta and grey density curves stacked by row; log x axes; arrow-style shared x axis titles below; legend swatches drawn as bordered squares",PRIVATE_REFERENCE_ONLY/corpus/PMC13562587/figures/Fig3.webp,nature_2,167.68,4.69,6.7,7.7,0.72,0.1538,3,0.435,1.535,3,typeset_pdf,OBSERVED,,INFERRED,"{""0.39"": 23, ""0.96"": 12, ""0.29"": 9, ""0.70"": 8, ""0.48"": 4, ""0.13"": 3, ""0.20"": 1, ""0.07"": 1}","[{""pt"": 4.69, ""n_lines"": 17}, {""pt"": 6.7, ""n_lines"": 28}, {""pt"": 7.7, ""n_lines"": 10}]",distributions
PMC13562587,Nature Communications,Nature,3,c,bar,LB,UNKNOWN,none,white,none,yes,filled,medium,UNKNOWN,UNKNOWN,none,na,na,2,muted,na,na,lower,regular,much_larger,sans,regular,yes,none,no,no,normal,45,tall,medium,panel c is mostly micrographs; row recorded for the bar plot at right; y axis break; dotted vertical separator; grey and green bars with one point each; some tick labels coloured green; panel a schematic,PRIVATE_REFERENCE_ONLY/corpus/PMC13562587/figures/Fig3.webp,nature_2,167.68,4.69,6.7,7.7,0.72,0.1538,3,0.435,1.535,3,typeset_pdf,OBSERVED,,INFERRED,"{""0.39"": 23, ""0.96"": 12, ""0.29"": 9, ""0.70"": 8, ""0.48"": 4, ""0.13"": 3, ""0.20"": 1, ""0.07"": 1}","[{""pt"": 4.69, ""n_lines"": 17}, {""pt"": 6.7, ""n_lines"": 28}, {""pt"": 7.7, ""n_lines"": 10}]",bars
PMC13562589,Nature Communications,Nature,1,d,line,box,out,none,white,none,na,na,na,heavy,UNKNOWN,outside_top,yes,5,5,muted,na,na,lower,bold,much_larger,sans,regular,no,none,na,no,normal,0,wide,high,"panels a,e structures; b,c gels; d has zoom inset with box spines; legend is a framed box above the plot",PRIVATE_REFERENCE_ONLY/corpus/PMC13562589/figures/Fig1.webp,nature_2,117.59,3.01,6.36,6.36,,0.1224,1,0.326,0.73,5,typeset_pdf,OBSERVED,,INFERRED,"{""0.31"": 8, ""1.39"": 6, ""0.93"": 2}","[{""pt"": 3.01, ""n_lines"": 14}, {""pt"": 5.02, ""n_lines"": 19}, {""pt"": 6.36, ""n_lines"": 21}]",lines
PMC13562589,Nature Communications,Nature,2,a,bar,LB,UNKNOWN,none,white,bars_caps,yes,filled,small,na,UNKNOWN,none,na,na,2,muted,na,na,lower,bold,much_larger,sans,regular,no,none,na,no,normal,45,tall,medium,two bar subplots share letter a (one row); broken y-axis; one fill colour per subplot,PRIVATE_REFERENCE_ONLY/corpus/PMC13562589/figures/Fig2.webp,nature_2,172.28,4.69,5.69,5.69,,0.068,4,0.496,0.964,1,typeset_pdf,OBSERVED,,INFERRED,{},"[{""pt"": 4.69, ""n_lines"": 16}, {""pt"": 5.69, ""n_lines"": 93}]",bars
PMC13562589,Nature Communications,Nature,2,c,line,LB,UNKNOWN,none,white,none,na,na,na,regular,UNKNOWN,inside,no,3,3,saturated,na,na,lower,bold,much_larger,sans,regular,yes,none,na,no,normal,0,wide,medium,"letter covers a line subplot plus a companion bar subplot (bars_caps error bars, points overlaid, 45-degree x labels, single fill colour); row describes the line subplot",PRIVATE_REFERENCE_ONLY/corpus/PMC13562589/figures/Fig2.webp,nature_2,172.28,4.69,5.69,5.69,,0.068,4,0.496,0.964,1,typeset_pdf,OBSERVED,,INFERRED,{},"[{""pt"": 4.69, ""n_lines"": 16}, {""pt"": 5.69, ""n_lines"": 93}]",lines
PMC13562589,Nature Communications,Nature,2,d,line,LB,UNKNOWN,none,white,none,na,na,na,regular,UNKNOWN,inside,no,6,6,saturated,na,na,lower,bold,much_larger,sans,regular,yes,none,na,no,normal,0,wide,medium,"letter covers a line subplot plus a companion bar subplot (bars_caps error bars, points overlaid, 45-degree x labels, single fill colour); row describes the line subplot",PRIVATE_REFERENCE_ONLY/corpus/PMC13562589/figures/Fig2.webp,nature_2,172.28,4.69,5.69,5.69,,0.068,4,0.496,0.964,1,typeset_pdf,OBSERVED,,INFERRED,{},"[{""pt"": 4.69, ""n_lines"": 16}, {""pt"": 5.69, ""n_lines"": 93}]",lines
PMC13562589,Nature Communications,Nature,2,e,line,LB,UNKNOWN,none,white,none,na,na,na,regular,UNKNOWN,inside,no,6,6,saturated,na,na,lower,bold,much_larger,sans,regular,yes,none,na,no,normal,0,wide,medium,"letter covers a line subplot plus a companion bar subplot (bars_caps error bars, points overlaid, 45-degree x labels, single fill colour); row describes the line subplot",PRIVATE_REFERENCE_ONLY/corpus/PMC13562589/figures/Fig2.webp,nature_2,172.28,4.69,5.69,5.69,,0.068,4,0.496,0.964,1,typeset_pdf,OBSERVED,,INFERRED,{},"[{""pt"": 4.69, ""n_lines"": 16}, {""pt"": 5.69, ""n_lines"": 93}]",lines
PMC13562589,Nature Communications,Nature,2,f,line,LB,UNKNOWN,none,white,none,na,na,na,regular,UNKNOWN,inside,no,6,6,saturated,na,na,lower,bold,much_larger,sans,regular,yes,none,na,no,normal,0,wide,medium,"letter covers a line subplot plus a companion bar subplot (bars_caps error bars, points overlaid, 45-degree x labels, single fill colour); row describes the line subplot",PRIVATE_REFERENCE_ONLY/corpus/PMC13562589/figures/Fig2.webp,nature_2,172.28,4.69,5.69,5.69,,0.068,4,0.496,0.964,1,typeset_pdf,OBSERVED,,INFERRED,{},"[{""pt"": 4.69, ""n_lines"": 16}, {""pt"": 5.69, ""n_lines"": 93}]",lines
