preset_id,dataset,width,plot_type,status,n_groups,n_per_group,n_points_drawn,summary,error,tests,p_values,overlapping_text_pairs,clipped_text,legend_overlaps_data,effective_min_font_pt,tight_width_mm,tight_height_mm,width_deviation_pct,warnings,issues,png
gc_dense_groups,four_groups_n4,full_183mm,boxplot_or_violin_with_points,PASS,4,"{""KO-1"": 4, ""KO-2"": 4, ""Rescue"": 4, ""WT"": 4}",16,"{'center': 'median', 'box': 'interquartile range', 'whiskers': '1.5 x IQR (Tukey)', 'violin': None}",,one_way_anova;welch_t,0.0;0.0001;0.001;0.1859;0.0979;0.0008;0.006,0,0,False,5.76,174.6,138.0,-4.6,,,reports/journal_presets/group_comparison_acceptance/gc_dense_groups__four_groups_n4__full_183mm.png
gc_dense_groups,two_groups_n30,single_89mm,boxplot_or_violin_with_points,PASS,2,"{""Drug"": 30, ""Vehicle"": 30}",60,"{'center': 'median', 'box': 'interquartile range', 'whiskers': '1.5 x IQR (Tukey)', 'violin': None}",,welch_t,0.0083,0,0,False,5.98,81.8,62.8,-8.1,,,reports/journal_presets/group_comparison_acceptance/gc_dense_groups__two_groups_n30__single_89mm.png
gc_dense_groups,two_groups_n30,full_183mm,boxplot_or_violin_with_points,PASS,2,"{""Drug"": 30, ""Vehicle"": 30}",60,"{'center': 'median', 'box': 'interquartile range', 'whiskers': '1.5 x IQR (Tukey)', 'violin': None}",,welch_t,0.0083,0,0,False,5.76,174.6,138.0,-4.6,,,reports/journal_presets/group_comparison_acceptance/gc_dense_groups__two_groups_n30__full_183mm.png
gc_dense_groups,two_by_three,single_89mm,boxplot_or_violin_with_points,PASS,2,"{""Control|Adult"": 6, ""Control|Old"": 6, ""Control|Young"": 6, ""Treatment|Adult"": 6, ""Treatment|Old"": 6, ""Treatment|Young"": 6}",36,"{'center': 'median', 'box': 'interquartile range', 'whiskers': '1.5 x IQR (Tukey)', 'violin': None}",,welch_t,0.2439;0.0021;0.0396;0.8998;0.1829;0.2556,0,0,False,5.63,86.9,69.8,-2.4,,,reports/journal_presets/group_comparison_acceptance/gc_dense_groups__two_by_three__single_89mm.png
gc_dense_groups,two_by_three,full_183mm,boxplot_or_violin_with_points,WARN,2,"{""Control|Adult"": 6, ""Control|Old"": 6, ""Control|Young"": 6, ""Treatment|Adult"": 6, ""Treatment|Old"": 6, ""Treatment|Young"": 6}",36,"{'center': 'median', 'box': 'interquartile range', 'whiskers': '1.5 x IQR (Tukey)', 'violin': None}",,welch_t,0.2439;0.0021;0.0396;0.8998;0.1829;0.2556,0,0,False,6.85,146.9,127.7,-19.7,,exported width 146.9 mm deviates -20% from target 183.0 mm,reports/journal_presets/group_comparison_acceptance/gc_dense_groups__two_by_three__full_183mm.png
gc_dense_groups,one_extreme_observation,single_89mm,boxplot_or_violin_with_points,PASS,2,"{""Control"": 8, ""Treatment"": 8}",16,"{'center': 'median', 'box': 'interquartile range', 'whiskers': '1.5 x IQR (Tukey)', 'violin': None}",,welch_t,0.011,0,0,False,6.07,80.6,62.8,-9.4,,,reports/journal_presets/group_comparison_acceptance/gc_dense_groups__one_extreme_observation__single_89mm.png
gc_dense_groups,one_extreme_observation,full_183mm,boxplot_or_violin_with_points,PASS,2,"{""Control"": 8, ""Treatment"": 8}",16,"{'center': 'median', 'box': 'interquartile range', 'whiskers': '1.5 x IQR (Tukey)', 'violin': None}",,welch_t,0.011,0,0,False,5.76,174.6,138.0,-4.6,,,reports/journal_presets/group_comparison_acceptance/gc_dense_groups__one_extreme_observation__full_183mm.png
gc_dense_groups,overlapping_groups,single_89mm,boxplot_or_violin_with_points,PASS,3,"{""A"": 10, ""B"": 10, ""C"": 10}",30,"{'center': 'median', 'box': 'interquartile range', 'whiskers': '1.5 x IQR (Tukey)', 'violin': None}",,one_way_anova;welch_t,0.9427;0.7151;0.8284;0.9044,0,0,False,5.98,81.8,62.3,-8.1,,,reports/journal_presets/group_comparison_acceptance/gc_dense_groups__overlapping_groups__single_89mm.png
gc_dense_groups,overlapping_groups,full_183mm,boxplot_or_violin_with_points,PASS,3,"{""A"": 10, ""B"": 10, ""C"": 10}",30,"{'center': 'median', 'box': 'interquartile range', 'whiskers': '1.5 x IQR (Tukey)', 'violin': None}",,one_way_anova;welch_t,0.9427;0.7151;0.8284;0.9044,0,0,False,5.73,175.8,137.8,-3.9,,,reports/journal_presets/group_comparison_acceptance/gc_dense_groups__overlapping_groups__full_183mm.png
gc_dense_groups,separated_groups,single_89mm,boxplot_or_violin_with_points,PASS,3,"{""A"": 10, ""B"": 10, ""C"": 10}",30,"{'center': 'median', 'box': 'interquartile range', 'whiskers': '1.5 x IQR (Tukey)', 'violin': None}",,one_way_anova;welch_t,0.0;0.0;0.0;0.0,0,0,False,6.07,80.6,62.8,-9.4,,,reports/journal_presets/group_comparison_acceptance/gc_dense_groups__separated_groups__single_89mm.png
gc_dense_groups,separated_groups,full_183mm,boxplot_or_violin_with_points,PASS,3,"{""A"": 10, ""B"": 10, ""C"": 10}",30,"{'center': 'median', 'box': 'interquartile range', 'whiskers': '1.5 x IQR (Tukey)', 'violin': None}",,one_way_anova;welch_t,0.0;0.0;0.0;0.0,0,0,False,5.76,174.6,138.0,-4.6,,,reports/journal_presets/group_comparison_acceptance/gc_dense_groups__separated_groups__full_183mm.png
gc_dense_groups,unequal_5_vs_8,single_89mm,boxplot_or_violin_with_points,PASS,2,"{""Control"": 5, ""Treatment"": 8}",13,"{'center': 'median', 'box': 'interquartile range', 'whiskers': '1.5 x IQR (Tukey)', 'violin': None}",,welch_t,0.0097,0,0,False,5.98,81.8,62.7,-8.1,,,reports/journal_presets/group_comparison_acceptance/gc_dense_groups__unequal_5_vs_8__single_89mm.png
gc_dense_groups,unequal_5_vs_8,full_183mm,boxplot_or_violin_with_points,PASS,2,"{""Control"": 5, ""Treatment"": 8}",13,"{'center': 'median', 'box': 'interquartile range', 'whiskers': '1.5 x IQR (Tukey)', 'violin': None}",,welch_t,0.0097,0,0,False,5.76,174.6,138.0,-4.6,,,reports/journal_presets/group_comparison_acceptance/gc_dense_groups__unequal_5_vs_8__full_183mm.png
gc_dense_groups,unequal_6_vs_17,single_89mm,boxplot_or_violin_with_points,PASS,2,"{""Control"": 6, ""Treatment"": 17}",23,"{'center': 'median', 'box': 'interquartile range', 'whiskers': '1.5 x IQR (Tukey)', 'violin': None}",,welch_t,0.0535,0,0,False,6.07,80.6,62.8,-9.4,,,reports/journal_presets/group_comparison_acceptance/gc_dense_groups__unequal_6_vs_17__single_89mm.png
gc_dense_groups,unequal_6_vs_17,full_183mm,boxplot_or_violin_with_points,PASS,2,"{""Control"": 6, ""Treatment"": 17}",23,"{'center': 'median', 'box': 'interquartile range', 'whiskers': '1.5 x IQR (Tukey)', 'violin': None}",,welch_t,0.0535,0,0,False,5.76,174.6,138.0,-4.6,,,reports/journal_presets/group_comparison_acceptance/gc_dense_groups__unequal_6_vs_17__full_183mm.png
gc_dense_groups,unequal_4_9_13,single_89mm,boxplot_or_violin_with_points,PASS,3,"{""Control"": 4, ""High"": 13, ""Low"": 9}",26,"{'center': 'median', 'box': 'interquartile range', 'whiskers': '1.5 x IQR (Tukey)', 'violin': None}",,one_way_anova;welch_t,0.0001;0.2981;0.0015;0.0001,0,0,False,6.07,80.6,62.8,-9.4,,,reports/journal_presets/group_comparison_acceptance/gc_dense_groups__unequal_4_9_13__single_89mm.png
gc_dense_groups,unequal_4_9_13,full_183mm,boxplot_or_violin_with_points,PASS,3,"{""Control"": 4, ""High"": 13, ""Low"": 9}",26,"{'center': 'median', 'box': 'interquartile range', 'whiskers': '1.5 x IQR (Tukey)', 'violin': None}",,one_way_anova;welch_t,0.0001;0.2981;0.0015;0.0001,0,0,False,5.76,174.6,138.0,-4.6,,,reports/journal_presets/group_comparison_acceptance/gc_dense_groups__unequal_4_9_13__full_183mm.png
gc_dense_groups,n3,single_89mm,boxplot_or_violin_with_points,PASS,2,"{""Control"": 3, ""Treatment"": 3}",6,"{'center': 'median', 'box': 'interquartile range', 'whiskers': '1.5 x IQR (Tukey)', 'violin': None}",,welch_t,0.0278,0,0,False,6.07,80.6,62.8,-9.4,,,reports/journal_presets/group_comparison_acceptance/gc_dense_groups__n3__single_89mm.png
gc_dense_groups,n3,full_183mm,boxplot_or_violin_with_points,PASS,2,"{""Control"": 3, ""Treatment"": 3}",6,"{'center': 'median', 'box': 'interquartile range', 'whiskers': '1.5 x IQR (Tukey)', 'violin': None}",,welch_t,0.0278,0,0,False,5.76,174.6,138.0,-4.6,,,reports/journal_presets/group_comparison_acceptance/gc_dense_groups__n3__full_183mm.png
gc_dense_groups,n4,single_89mm,boxplot_or_violin_with_points,PASS,2,"{""Control"": 4, ""Treatment"": 4}",8,"{'center': 'median', 'box': 'interquartile range', 'whiskers': '1.5 x IQR (Tukey)', 'violin': None}",,welch_t,0.0178,0,0,False,6.07,80.6,62.8,-9.4,,,reports/journal_presets/group_comparison_acceptance/gc_dense_groups__n4__single_89mm.png
gc_dense_groups,n4,full_183mm,boxplot_or_violin_with_points,PASS,2,"{""Control"": 4, ""Treatment"": 4}",8,"{'center': 'median', 'box': 'interquartile range', 'whiskers': '1.5 x IQR (Tukey)', 'violin': None}",,welch_t,0.0178,0,0,False,5.76,174.6,138.0,-4.6,,,reports/journal_presets/group_comparison_acceptance/gc_dense_groups__n4__full_183mm.png
gc_dense_groups,n6,single_89mm,boxplot_or_violin_with_points,PASS,2,"{""Control"": 6, ""Treatment"": 6}",12,"{'center': 'median', 'box': 'interquartile range', 'whiskers': '1.5 x IQR (Tukey)', 'violin': None}",,welch_t,0.0061,0,0,False,6.07,80.6,62.1,-9.4,,,reports/journal_presets/group_comparison_acceptance/gc_dense_groups__n6__single_89mm.png
gc_dense_groups,n6,full_183mm,boxplot_or_violin_with_points,PASS,2,"{""Control"": 6, ""Treatment"": 6}",12,"{'center': 'median', 'box': 'interquartile range', 'whiskers': '1.5 x IQR (Tukey)', 'violin': None}",,welch_t,0.0061,0,0,False,5.76,174.6,137.9,-4.6,,,reports/journal_presets/group_comparison_acceptance/gc_dense_groups__n6__full_183mm.png
gc_dense_groups,n10,single_89mm,boxplot_or_violin_with_points,PASS,2,"{""Control"": 10, ""Treatment"": 10}",20,"{'center': 'median', 'box': 'interquartile range', 'whiskers': '1.5 x IQR (Tukey)', 'violin': None}",,welch_t,0.0006,0,0,False,6.07,80.6,62.8,-9.4,,,reports/journal_presets/group_comparison_acceptance/gc_dense_groups__n10__single_89mm.png
gc_dense_groups,n10,full_183mm,boxplot_or_violin_with_points,PASS,2,"{""Control"": 10, ""Treatment"": 10}",20,"{'center': 'median', 'box': 'interquartile range', 'whiskers': '1.5 x IQR (Tukey)', 'violin': None}",,welch_t,0.0006,0,0,False,5.76,174.6,138.0,-4.6,,,reports/journal_presets/group_comparison_acceptance/gc_dense_groups__n10__full_183mm.png
gc_dense_groups,n20,single_89mm,boxplot_or_violin_with_points,PASS,2,"{""Control"": 20, ""Treatment"": 20}",40,"{'center': 'median', 'box': 'interquartile range', 'whiskers': '1.5 x IQR (Tukey)', 'violin': None}",,welch_t,0.0,0,0,False,6.07,80.6,62.8,-9.4,,,reports/journal_presets/group_comparison_acceptance/gc_dense_groups__n20__single_89mm.png
gc_dense_groups,n20,full_183mm,boxplot_or_violin_with_points,PASS,2,"{""Control"": 20, ""Treatment"": 20}",40,"{'center': 'median', 'box': 'interquartile range', 'whiskers': '1.5 x IQR (Tukey)', 'violin': None}",,welch_t,0.0,0,0,False,5.76,174.6,138.0,-4.6,,,reports/journal_presets/group_comparison_acceptance/gc_dense_groups__n20__full_183mm.png
gc_dense_groups,n50,single_89mm,boxplot_or_violin_with_points,PASS,2,"{""Control"": 50, ""Treatment"": 50}",100,"{'center': 'median', 'box': 'interquartile range', 'whiskers': '1.5 x IQR (Tukey)', 'violin': None}",,welch_t,0.0,0,0,False,6.07,80.6,62.8,-9.4,,,reports/journal_presets/group_comparison_acceptance/gc_dense_groups__n50__single_89mm.png
gc_dense_groups,n50,full_183mm,boxplot_or_violin_with_points,PASS,2,"{""Control"": 50, ""Treatment"": 50}",100,"{'center': 'median', 'box': 'interquartile range', 'whiskers': '1.5 x IQR (Tukey)', 'violin': None}",,welch_t,0.0,0,0,False,5.76,174.6,138.0,-4.6,,,reports/journal_presets/group_comparison_acceptance/gc_dense_groups__n50__full_183mm.png
gc_violin_points,two_groups_n6,single_89mm,boxplot_or_violin_with_points,PASS,2,"{""Control"": 6, ""Treatment"": 6}",12,"{'center': 'median', 'box': None, 'whiskers': None, 'violin': 'kernel density over the observed range'}",,welch_t,0.0001,0,0,False,6.07,80.6,62.8,-9.4,,,reports/journal_presets/group_comparison_acceptance/gc_violin_points__two_groups_n6__single_89mm.png
gc_violin_points,two_groups_n6,full_183mm,boxplot_or_violin_with_points,PASS,2,"{""Control"": 6, ""Treatment"": 6}",12,"{'center': 'median', 'box': None, 'whiskers': None, 'violin': 'kernel density over the observed range'}",,welch_t,0.0001,0,0,False,5.76,174.6,138.0,-4.6,,,reports/journal_presets/group_comparison_acceptance/gc_violin_points__two_groups_n6__full_183mm.png
gc_violin_points,three_groups_unequal,single_89mm,boxplot_or_violin_with_points,PASS,3,"{""Control"": 5, ""High dose"": 11, ""Low dose"": 8}",24,"{'center': 'median', 'box': None, 'whiskers': None, 'violin': 'kernel density over the observed range'}",,one_way_anova;welch_t,0.0;0.0001;0.0;0.0363,0,0,False,6.16,79.4,63.3,-10.8,,,reports/journal_presets/group_comparison_acceptance/gc_violin_points__three_groups_unequal__single_89mm.png
gc_violin_points,three_groups_unequal,full_183mm,boxplot_or_violin_with_points,PASS,3,"{""Control"": 5, ""High dose"": 11, ""Low dose"": 8}",24,"{'center': 'median', 'box': None, 'whiskers': None, 'violin': 'kernel density over the observed range'}",,one_way_anova;welch_t,0.0;0.0001;0.0;0.0363,0,0,False,5.8,173.4,138.0,-5.2,,,reports/journal_presets/group_comparison_acceptance/gc_violin_points__three_groups_unequal__full_183mm.png
gc_violin_points,four_groups_n4,single_89mm,boxplot_or_violin_with_points,PASS,4,"{""KO-1"": 4, ""KO-2"": 4, ""Rescue"": 4, ""WT"": 4}",16,"{'center': 'median', 'box': None, 'whiskers': None, 'violin': 'kernel density over the observed range'}",,one_way_anova;welch_t,0.0;0.0001;0.001;0.1859;0.0979;0.0008;0.006,0,0,False,6.07,80.6,62.8,-9.4,,,reports/journal_presets/group_comparison_acceptance/gc_violin_points__four_groups_n4__single_89mm.png
gc_violin_points,four_groups_n4,full_183mm,boxplot_or_violin_with_points,PASS,4,"{""KO-1"": 4, ""KO-2"": 4, ""Rescue"": 4, ""WT"": 4}",16,"{'center': 'median', 'box': None, 'whiskers': None, 'violin': 'kernel density over the observed range'}",,one_way_anova;welch_t,0.0;0.0001;0.001;0.1859;0.0979;0.0008;0.006,0,0,False,5.76,174.6,138.0,-4.6,,,reports/journal_presets/group_comparison_acceptance/gc_violin_points__four_groups_n4__full_183mm.png
gc_violin_points,two_groups_n30,single_89mm,boxplot_or_violin_with_points,PASS,2,"{""Drug"": 30, ""Vehicle"": 30}",60,"{'center': 'median', 'box': None, 'whiskers': None, 'violin': 'kernel density over the observed range'}",,welch_t,0.0083,0,0,False,5.98,81.8,62.8,-8.1,,,reports/journal_presets/group_comparison_acceptance/gc_violin_points__two_groups_n30__single_89mm.png
gc_violin_points,two_groups_n30,full_183mm,boxplot_or_violin_with_points,PASS,2,"{""Drug"": 30, ""Vehicle"": 30}",60,"{'center': 'median', 'box': None, 'whiskers': None, 'violin': 'kernel density over the observed range'}",,welch_t,0.0083,0,0,False,5.76,174.6,138.0,-4.6,,,reports/journal_presets/group_comparison_acceptance/gc_violin_points__two_groups_n30__full_183mm.png
gc_violin_points,two_by_three,single_89mm,boxplot_or_violin_with_points,PASS,2,"{""Control|Adult"": 6, ""Control|Old"": 6, ""Control|Young"": 6, ""Treatment|Adult"": 6, ""Treatment|Old"": 6, ""Treatment|Young"": 6}",36,"{'center': 'median', 'box': None, 'whiskers': None, 'violin': 'kernel density over the observed range'}",,welch_t,0.2439;0.0021;0.0396;0.8998;0.1829;0.2556,0,0,False,5.63,86.9,69.8,-2.4,,,reports/journal_presets/group_comparison_acceptance/gc_violin_points__two_by_three__single_89mm.png
gc_violin_points,two_by_three,full_183mm,boxplot_or_violin_with_points,WARN,2,"{""Control|Adult"": 6, ""Control|Old"": 6, ""Control|Young"": 6, ""Treatment|Adult"": 6, ""Treatment|Old"": 6, ""Treatment|Young"": 6}",36,"{'center': 'median', 'box': None, 'whiskers': None, 'violin': 'kernel density over the observed range'}",,welch_t,0.2439;0.0021;0.0396;0.8998;0.1829;0.2556,0,0,False,6.85,146.9,127.7,-19.7,,exported width 146.9 mm deviates -20% from target 183.0 mm,reports/journal_presets/group_comparison_acceptance/gc_violin_points__two_by_three__full_183mm.png
gc_violin_points,one_extreme_observation,single_89mm,boxplot_or_violin_with_points,PASS,2,"{""Control"": 8, ""Treatment"": 8}",16,"{'center': 'median', 'box': None, 'whiskers': None, 'violin': 'kernel density over the observed range'}",,welch_t,0.011,0,0,False,6.07,80.6,62.8,-9.4,,,reports/journal_presets/group_comparison_acceptance/gc_violin_points__one_extreme_observation__single_89mm.png
gc_violin_points,one_extreme_observation,full_183mm,boxplot_or_violin_with_points,PASS,2,"{""Control"": 8, ""Treatment"": 8}",16,"{'center': 'median', 'box': None, 'whiskers': None, 'violin': 'kernel density over the observed range'}",,welch_t,0.011,0,0,False,5.76,174.6,138.0,-4.6,,,reports/journal_presets/group_comparison_acceptance/gc_violin_points__one_extreme_observation__full_183mm.png
gc_violin_points,overlapping_groups,single_89mm,boxplot_or_violin_with_points,PASS,3,"{""A"": 10, ""B"": 10, ""C"": 10}",30,"{'center': 'median', 'box': None, 'whiskers': None, 'violin': 'kernel density over the observed range'}",,one_way_anova;welch_t,0.9427;0.7151;0.8284;0.9044,0,0,False,5.98,81.8,62.3,-8.1,,,reports/journal_presets/group_comparison_acceptance/gc_violin_points__overlapping_groups__single_89mm.png
gc_violin_points,overlapping_groups,full_183mm,boxplot_or_violin_with_points,PASS,3,"{""A"": 10, ""B"": 10, ""C"": 10}",30,"{'center': 'median', 'box': None, 'whiskers': None, 'violin': 'kernel density over the observed range'}",,one_way_anova;welch_t,0.9427;0.7151;0.8284;0.9044,0,0,False,5.73,175.8,137.8,-3.9,,,reports/journal_presets/group_comparison_acceptance/gc_violin_points__overlapping_groups__full_183mm.png
gc_violin_points,separated_groups,single_89mm,boxplot_or_violin_with_points,PASS,3,"{""A"": 10, ""B"": 10, ""C"": 10}",30,"{'center': 'median', 'box': None, 'whiskers': None, 'violin': 'kernel density over the observed range'}",,one_way_anova;welch_t,0.0;0.0;0.0;0.0,0,0,False,6.07,80.6,62.8,-9.4,,,reports/journal_presets/group_comparison_acceptance/gc_violin_points__separated_groups__single_89mm.png
gc_violin_points,separated_groups,full_183mm,boxplot_or_violin_with_points,PASS,3,"{""A"": 10, ""B"": 10, ""C"": 10}",30,"{'center': 'median', 'box': None, 'whiskers': None, 'violin': 'kernel density over the observed range'}",,one_way_anova;welch_t,0.0;0.0;0.0;0.0,0,0,False,5.76,174.6,138.0,-4.6,,,reports/journal_presets/group_comparison_acceptance/gc_violin_points__separated_groups__full_183mm.png
gc_violin_points,unequal_5_vs_8,single_89mm,boxplot_or_violin_with_points,PASS,2,"{""Control"": 5, ""Treatment"": 8}",13,"{'center': 'median', 'box': None, 'whiskers': None, 'violin': 'kernel density over the observed range'}",,welch_t,0.0097,0,0,False,5.98,81.8,62.7,-8.1,,,reports/journal_presets/group_comparison_acceptance/gc_violin_points__unequal_5_vs_8__single_89mm.png
gc_violin_points,unequal_5_vs_8,full_183mm,boxplot_or_violin_with_points,PASS,2,"{""Control"": 5, ""Treatment"": 8}",13,"{'center': 'median', 'box': None, 'whiskers': None, 'violin': 'kernel density over the observed range'}",,welch_t,0.0097,0,0,False,5.76,174.6,138.0,-4.6,,,reports/journal_presets/group_comparison_acceptance/gc_violin_points__unequal_5_vs_8__full_183mm.png
gc_violin_points,unequal_6_vs_17,single_89mm,boxplot_or_violin_with_points,PASS,2,"{""Control"": 6, ""Treatment"": 17}",23,"{'center': 'median', 'box': None, 'whiskers': None, 'violin': 'kernel density over the observed range'}",,welch_t,0.0535,0,0,False,6.07,80.6,62.8,-9.4,,,reports/journal_presets/group_comparison_acceptance/gc_violin_points__unequal_6_vs_17__single_89mm.png
gc_violin_points,unequal_6_vs_17,full_183mm,boxplot_or_violin_with_points,PASS,2,"{""Control"": 6, ""Treatment"": 17}",23,"{'center': 'median', 'box': None, 'whiskers': None, 'violin': 'kernel density over the observed range'}",,welch_t,0.0535,0,0,False,5.76,174.6,138.0,-4.6,,,reports/journal_presets/group_comparison_acceptance/gc_violin_points__unequal_6_vs_17__full_183mm.png
gc_violin_points,unequal_4_9_13,single_89mm,boxplot_or_violin_with_points,PASS,3,"{""Control"": 4, ""High"": 13, ""Low"": 9}",26,"{'center': 'median', 'box': None, 'whiskers': None, 'violin': 'kernel density over the observed range'}",,one_way_anova;welch_t,0.0001;0.2981;0.0015;0.0001,0,0,False,6.07,80.6,62.8,-9.4,,,reports/journal_presets/group_comparison_acceptance/gc_violin_points__unequal_4_9_13__single_89mm.png
gc_violin_points,unequal_4_9_13,full_183mm,boxplot_or_violin_with_points,PASS,3,"{""Control"": 4, ""High"": 13, ""Low"": 9}",26,"{'center': 'median', 'box': None, 'whiskers': None, 'violin': 'kernel density over the observed range'}",,one_way_anova;welch_t,0.0001;0.2981;0.0015;0.0001,0,0,False,5.76,174.6,138.0,-4.6,,,reports/journal_presets/group_comparison_acceptance/gc_violin_points__unequal_4_9_13__full_183mm.png
gc_violin_points,n3,single_89mm,boxplot_or_violin_with_points,PASS,2,"{""Control"": 3, ""Treatment"": 3}",6,"{'center': 'median', 'box': None, 'whiskers': None, 'violin': 'kernel density over the observed range'}",,welch_t,0.0278,0,0,False,6.07,80.6,62.8,-9.4,,,reports/journal_presets/group_comparison_acceptance/gc_violin_points__n3__single_89mm.png
gc_violin_points,n3,full_183mm,boxplot_or_violin_with_points,PASS,2,"{""Control"": 3, ""Treatment"": 3}",6,"{'center': 'median', 'box': None, 'whiskers': None, 'violin': 'kernel density over the observed range'}",,welch_t,0.0278,0,0,False,5.76,174.6,138.0,-4.6,,,reports/journal_presets/group_comparison_acceptance/gc_violin_points__n3__full_183mm.png
gc_violin_points,n4,single_89mm,boxplot_or_violin_with_points,PASS,2,"{""Control"": 4, ""Treatment"": 4}",8,"{'center': 'median', 'box': None, 'whiskers': None, 'violin': 'kernel density over the observed range'}",,welch_t,0.0178,0,0,False,6.07,80.6,62.8,-9.4,,,reports/journal_presets/group_comparison_acceptance/gc_violin_points__n4__single_89mm.png
gc_violin_points,n4,full_183mm,boxplot_or_violin_with_points,PASS,2,"{""Control"": 4, ""Treatment"": 4}",8,"{'center': 'median', 'box': None, 'whiskers': None, 'violin': 'kernel density over the observed range'}",,welch_t,0.0178,0,0,False,5.76,174.6,138.0,-4.6,,,reports/journal_presets/group_comparison_acceptance/gc_violin_points__n4__full_183mm.png
gc_violin_points,n6,single_89mm,boxplot_or_violin_with_points,PASS,2,"{""Control"": 6, ""Treatment"": 6}",12,"{'center': 'median', 'box': None, 'whiskers': None, 'violin': 'kernel density over the observed range'}",,welch_t,0.0061,0,0,False,6.07,80.6,62.1,-9.4,,,reports/journal_presets/group_comparison_acceptance/gc_violin_points__n6__single_89mm.png
gc_violin_points,n6,full_183mm,boxplot_or_violin_with_points,PASS,2,"{""Control"": 6, ""Treatment"": 6}",12,"{'center': 'median', 'box': None, 'whiskers': None, 'violin': 'kernel density over the observed range'}",,welch_t,0.0061,0,0,False,5.76,174.6,137.9,-4.6,,,reports/journal_presets/group_comparison_acceptance/gc_violin_points__n6__full_183mm.png
gc_violin_points,n10,single_89mm,boxplot_or_violin_with_points,PASS,2,"{""Control"": 10, ""Treatment"": 10}",20,"{'center': 'median', 'box': None, 'whiskers': None, 'violin': 'kernel density over the observed range'}",,welch_t,0.0006,0,0,False,6.07,80.6,62.8,-9.4,,,reports/journal_presets/group_comparison_acceptance/gc_violin_points__n10__single_89mm.png
gc_violin_points,n10,full_183mm,boxplot_or_violin_with_points,PASS,2,"{""Control"": 10, ""Treatment"": 10}",20,"{'center': 'median', 'box': None, 'whiskers': None, 'violin': 'kernel density over the observed range'}",,welch_t,0.0006,0,0,False,5.76,174.6,138.0,-4.6,,,reports/journal_presets/group_comparison_acceptance/gc_violin_points__n10__full_183mm.png
gc_violin_points,n20,single_89mm,boxplot_or_violin_with_points,PASS,2,"{""Control"": 20, ""Treatment"": 20}",40,"{'center': 'median', 'box': None, 'whiskers': None, 'violin': 'kernel density over the observed range'}",,welch_t,0.0,0,0,False,6.07,80.6,62.8,-9.4,,,reports/journal_presets/group_comparison_acceptance/gc_violin_points__n20__single_89mm.png
gc_violin_points,n20,full_183mm,boxplot_or_violin_with_points,PASS,2,"{""Control"": 20, ""Treatment"": 20}",40,"{'center': 'median', 'box': None, 'whiskers': None, 'violin': 'kernel density over the observed range'}",,welch_t,0.0,0,0,False,5.76,174.6,138.0,-4.6,,,reports/journal_presets/group_comparison_acceptance/gc_violin_points__n20__full_183mm.png
gc_violin_points,n50,single_89mm,boxplot_or_violin_with_points,PASS,2,"{""Control"": 50, ""Treatment"": 50}",100,"{'center': 'median', 'box': None, 'whiskers': None, 'violin': 'kernel density over the observed range'}",,welch_t,0.0,0,0,False,6.07,80.6,62.8,-9.4,,,reports/journal_presets/group_comparison_acceptance/gc_violin_points__n50__single_89mm.png
gc_violin_points,n50,full_183mm,boxplot_or_violin_with_points,PASS,2,"{""Control"": 50, ""Treatment"": 50}",100,"{'center': 'median', 'box': None, 'whiskers': None, 'violin': 'kernel density over the observed range'}",,welch_t,0.0,0,0,False,5.76,174.6,138.0,-4.6,,,reports/journal_presets/group_comparison_acceptance/gc_violin_points__n50__full_183mm.png
