preset_id,preset_name,plot_type,target_width_mm,status,n_text,overlapping_text_pairs,clipped_text,legend_overlaps_data,legend_overlap_fraction,min_font_pt,min_font_role,effective_min_font_pt,tight_width_mm,tight_height_mm,width_deviation_pct,max_tick_labels_on_one_axis,publication_score,publication_level,render_warnings,issues,preview_png
gc_bar_points_open,Bar + observations (open circles),roc_curve,,PASS,17,0,0,False,0.0,10.0,tick,10.0,103.8,100.6,,7,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_bar_points_open/roc_curve.png
gc_bar_points_open,Bar + observations (open circles),forest_plot,,PASS,16,0,0,False,0.0,10.0,tick,10.0,101.6,68.6,,9,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_bar_points_open/forest_plot.png
gc_bar_points_open,Bar + observations (open circles),dot_strip_plot,,PASS,11,0,0,False,0.0,10.0,tick,10.0,101.6,70.8,,6,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_bar_points_open/dot_strip_plot.png
gc_bar_points_open,Bar + observations (open circles),beeswarm_plot,,PASS,10,0,0,False,0.0,10.0,tick,10.0,101.6,70.8,,5,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_bar_points_open/beeswarm_plot.png
gc_bar_points_open,Bar + observations (open circles),paired_slopegraph,,PASS,13,0,0,False,0.0,10.0,tick,10.0,101.6,85.1,,9,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_bar_points_open/paired_slopegraph.png
gc_bar_points_open,Bar + observations (open circles),raincloud_plot,,PASS,12,0,0,False,0.0,10.0,tick,10.0,101.6,70.8,,7,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_bar_points_open/raincloud_plot.png
gc_bar_points_open,Bar + observations (open circles),hierarchical_dendrogram,,PASS,31,0,0,False,0.0,10.0,tick,10.0,101.5,59.8,,24,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_bar_points_open/hierarchical_dendrogram.png
gc_bar_points_open,Bar + observations (open circles),ma_plot,,FAIL,30,6,2,False,0.0,9.5,annotation,9.5,111.7,74.2,,9,88,warn,,6 overlapping text pair(s); 2 clipped annotation(s),../../../../../../tmp/jp_qc_merged2/previews/gc_bar_points_open/ma_plot.png
gc_bar_points_open,Bar + observations (open circles),manhattan_plot,,WARN,32,0,0,True,0.208,10.0,tick,10.0,104.9,46.6,,23,100,pass,,legend covers data (21% of legend box),../../../../../../tmp/jp_qc_merged2/previews/gc_bar_points_open/manhattan_plot.png
gc_bar_points_open,Bar + observations (open circles),qq_plot,,PASS,19,0,0,False,0.0,9.5,annotation,9.5,101.6,92.8,,10,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_bar_points_open/qq_plot.png
gc_bar_points_open,Bar + observations (open circles),bland_altman_plot,,FAIL,20,3,0,False,0.0,9.5,annotation,9.5,101.6,70.8,,9,100,pass,,3 overlapping text pair(s),../../../../../../tmp/jp_qc_merged2/previews/gc_bar_points_open/bland_altman_plot.png
gc_bar_points_open,Bar + observations (open circles),precision_recall_curve,,PASS,18,0,0,False,0.0,9.0,legend,9.0,103.8,100.6,,7,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_bar_points_open/precision_recall_curve.png
gc_bar_points_open,Bar + observations (open circles),confusion_matrix,,PASS,26,0,0,False,0.0,10.0,tick,10.0,101.6,101.6,,8,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_bar_points_open/confusion_matrix.png
gc_bar_points_open,Bar + observations (open circles),calibration_plot,,PASS,20,0,0,False,0.0,9.0,legend,9.0,102.1,98.9,,8,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_bar_points_open/calibration_plot.png
gc_bar_points_open,Bar + observations (open circles),dose_response_curve,,FAIL,22,1,0,False,0.0,10.0,tick,10.0,110.7,73.7,,9,100,pass,,1 overlapping text pair(s),../../../../../../tmp/jp_qc_merged2/previews/gc_bar_points_open/dose_response_curve.png
gc_bar_points_open,Bar + observations (open circles),upset_plot,,PASS,36,0,0,False,0.0,9.0,annotation,9.0,139.9,135.7,,8,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_bar_points_open/upset_plot.png
gc_bar_points_open,Bar + observations (open circles),swimmer_plot,,PASS,38,0,0,False,0.0,10.0,tick,10.0,132.7,152.7,,20,88,warn,,,../../../../../../tmp/jp_qc_merged2/previews/gc_bar_points_open/swimmer_plot.png
gc_bar_points_open,Bar + observations (open circles),spider_plot,,FAIL,19,1,0,False,0.0,10.0,tick,10.0,126.6,72.8,,7,88,warn,,1 overlapping text pair(s),../../../../../../tmp/jp_qc_merged2/previews/gc_bar_points_open/spider_plot.png
gc_bar_points_open,Bar + observations (open circles),sankey_plot,,PASS,24,0,0,False,0.0,10.0,tick,10.0,145.5,91.5,,10,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_bar_points_open/sankey_plot.png
gc_bar_points_open,Bar + observations (open circles),embedding_scatter,,PASS,19,0,0,False,0.0,10.0,tick,10.0,114.7,59.9,,6,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_bar_points_open/embedding_scatter.png
gc_bar_points_open,Bar + observations (open circles),hierarchical_clustering,,PASS,59,0,0,False,0.0,7.0,tick,7.0,101.6,159.2,,30,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_bar_points_open/hierarchical_clustering.png
gc_bar_points_open,Bar + observations (open circles),network_graph,,FAIL,23,1,0,False,0.0,8.5,annotation,8.5,115.8,95.5,,0,100,pass,,1 overlapping text pair(s),../../../../../../tmp/jp_qc_merged2/previews/gc_bar_points_open/network_graph.png
gc_bar_points_open,Bar + observations (open circles),chord_diagram,,FAIL,32,3,0,False,0.0,10.0,tick,10.0,105.6,120.6,,11,100,pass,,3 overlapping text pair(s),../../../../../../tmp/jp_qc_merged2/previews/gc_bar_points_open/chord_diagram.png
gc_box_points_light,Box + observations (light fill),barplot_with_error_bar,,PASS,12,0,0,False,0.0,10.0,tick,10.0,101.6,79.6,,6,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_light/barplot_with_error_bar.png
gc_box_points_light,Box + observations (light fill),grouped_barplot_with_error_bar,,PASS,13,0,0,False,0.0,10.0,tick,10.0,113.9,71.1,,6,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_light/grouped_barplot_with_error_bar.png
gc_box_points_light,Box + observations (light fill),heatmap_clustered_matrix,,PASS,52,0,0,False,0.0,9.0,tick,9.0,101.6,154.2,,30,100,pass,"Using 12 value column(s): ['Ctrl_1', 'Ctrl_2', 'Ctrl_3', 'Ctrl_4', 'DrugA_1', 'D",,../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_light/heatmap_clustered_matrix.png
gc_box_points_light,Box + observations (light fill),volcano_plot,,FAIL,32,4,0,False,0.0,9.5,title,9.5,120.7,90.1,,8,100,pass,,4 overlapping text pair(s),../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_light/volcano_plot.png
gc_box_points_light,Box + observations (light fill),scatterplot_with_regression,,FAIL,20,1,0,False,0.0,9.5,annotation,9.5,134.6,78.0,,8,88,warn,,1 overlapping text pair(s),../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_light/scatterplot_with_regression.png
gc_box_points_light,Box + observations (light fill),boxplot_or_violin_with_points,,PASS,11,0,0,False,0.0,10.0,tick,10.0,98.3,79.6,,6,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_light/boxplot_or_violin_with_points.png
gc_box_points_light,Box + observations (light fill),lineplot_timecourse_with_error_band,,WARN,23,0,0,True,0.208,10.0,tick,10.0,101.6,68.6,,9,88,warn,,legend covers data (21% of legend box),../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_light/lineplot_timecourse_with_error_band.png
gc_box_points_light,Box + observations (light fill),ridge_or_density_plot,,PASS,13,0,0,False,0.0,10.0,tick,10.0,101.6,90.6,,8,88,warn,,,../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_light/ridge_or_density_plot.png
gc_box_points_light,Box + observations (light fill),histogram_distribution,,PASS,19,0,0,False,0.0,10.0,tick,10.0,101.6,53.4,,6,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_light/histogram_distribution.png
gc_box_points_light,Box + observations (light fill),enrichment_dotplot,,PASS,27,0,0,False,0.0,10.0,tick,10.0,97.7,88.4,,12,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_light/enrichment_dotplot.png
gc_box_points_light,Box + observations (light fill),kaplan_meier_survival_curve,,PASS,21,0,0,False,0.0,10.0,tick,10.0,101.6,79.6,,9,88,warn,,,../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_light/kaplan_meier_survival_curve.png
gc_box_points_light,Box + observations (light fill),stacked_bar_composition,,FAIL,45,29,0,False,0.0,10.0,tick,10.0,101.4,68.6,,30,100,pass,,29 overlapping text pair(s),../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_light/stacked_bar_composition.png
gc_box_points_light,Box + observations (light fill),waterfall_plot,,PASS,14,0,0,False,0.0,10.0,tick,10.0,100.8,57.6,,8,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_light/waterfall_plot.png
gc_box_points_light,Box + observations (light fill),pca_scatter_from_matrix,,FAIL,20,1,0,False,0.0,10.0,tick,10.0,101.6,85.1,,7,100,pass,,1 overlapping text pair(s),../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_light/pca_scatter_from_matrix.png
gc_box_points_light,Box + observations (light fill),oncoprint_mutation_heatmap,,PASS,17,0,0,False,0.0,10.0,tick,10.0,101.6,68.6,,10,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_light/oncoprint_mutation_heatmap.png
gc_box_points_light,Box + observations (light fill),lollipop_mutation_plot,,PASS,24,0,0,False,0.0,10.0,tick,10.0,126.4,47.0,,6,76,warn,,,../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_light/lollipop_mutation_plot.png
gc_box_points_light,Box + observations (light fill),roc_curve,,PASS,17,0,0,False,0.0,10.0,tick,10.0,103.8,100.6,,7,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_light/roc_curve.png
gc_box_points_light,Box + observations (light fill),forest_plot,,PASS,16,0,0,False,0.0,10.0,tick,10.0,101.6,68.6,,9,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_light/forest_plot.png
gc_box_points_light,Box + observations (light fill),dot_strip_plot,,PASS,11,0,0,False,0.0,10.0,tick,10.0,101.6,70.8,,6,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_light/dot_strip_plot.png
gc_box_points_light,Box + observations (light fill),beeswarm_plot,,PASS,10,0,0,False,0.0,10.0,tick,10.0,101.6,70.8,,5,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_light/beeswarm_plot.png
gc_box_points_light,Box + observations (light fill),paired_slopegraph,,PASS,13,0,0,False,0.0,10.0,tick,10.0,101.6,85.1,,9,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_light/paired_slopegraph.png
gc_box_points_light,Box + observations (light fill),raincloud_plot,,PASS,12,0,0,False,0.0,10.0,tick,10.0,101.6,70.8,,7,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_light/raincloud_plot.png
gc_box_points_light,Box + observations (light fill),hierarchical_dendrogram,,PASS,31,0,0,False,0.0,10.0,tick,10.0,101.5,59.8,,24,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_light/hierarchical_dendrogram.png
gc_box_points_light,Box + observations (light fill),ma_plot,,FAIL,30,6,2,False,0.0,9.5,annotation,9.5,111.7,74.2,,9,88,warn,,6 overlapping text pair(s); 2 clipped annotation(s),../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_light/ma_plot.png
gc_box_points_light,Box + observations (light fill),manhattan_plot,,WARN,32,0,0,True,0.208,10.0,tick,10.0,104.9,46.6,,23,100,pass,,legend covers data (21% of legend box),../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_light/manhattan_plot.png
gc_box_points_light,Box + observations (light fill),qq_plot,,PASS,19,0,0,False,0.0,9.5,annotation,9.5,101.6,92.8,,10,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_light/qq_plot.png
gc_box_points_light,Box + observations (light fill),bland_altman_plot,,FAIL,20,3,0,False,0.0,9.5,annotation,9.5,101.6,70.8,,9,100,pass,,3 overlapping text pair(s),../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_light/bland_altman_plot.png
gc_box_points_light,Box + observations (light fill),precision_recall_curve,,PASS,18,0,0,False,0.0,9.0,legend,9.0,103.8,100.6,,7,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_light/precision_recall_curve.png
gc_box_points_light,Box + observations (light fill),confusion_matrix,,PASS,26,0,0,False,0.0,10.0,tick,10.0,101.6,101.6,,8,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_light/confusion_matrix.png
gc_box_points_light,Box + observations (light fill),calibration_plot,,PASS,20,0,0,False,0.0,9.0,legend,9.0,102.1,98.9,,8,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_light/calibration_plot.png
gc_box_points_light,Box + observations (light fill),dose_response_curve,,FAIL,22,1,0,False,0.0,10.0,tick,10.0,110.7,73.7,,9,100,pass,,1 overlapping text pair(s),../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_light/dose_response_curve.png
gc_box_points_light,Box + observations (light fill),upset_plot,,PASS,36,0,0,False,0.0,9.0,annotation,9.0,139.9,135.7,,8,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_light/upset_plot.png
gc_box_points_light,Box + observations (light fill),swimmer_plot,,PASS,38,0,0,False,0.0,10.0,tick,10.0,132.7,152.7,,20,88,warn,,,../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_light/swimmer_plot.png
gc_box_points_light,Box + observations (light fill),spider_plot,,FAIL,19,1,0,False,0.0,10.0,tick,10.0,126.6,72.8,,7,88,warn,,1 overlapping text pair(s),../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_light/spider_plot.png
gc_box_points_light,Box + observations (light fill),sankey_plot,,PASS,24,0,0,False,0.0,10.0,tick,10.0,145.5,91.5,,10,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_light/sankey_plot.png
gc_box_points_light,Box + observations (light fill),embedding_scatter,,PASS,19,0,0,False,0.0,10.0,tick,10.0,114.7,59.9,,6,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_light/embedding_scatter.png
gc_box_points_light,Box + observations (light fill),hierarchical_clustering,,PASS,59,0,0,False,0.0,7.0,tick,7.0,101.6,159.2,,30,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_light/hierarchical_clustering.png
gc_box_points_light,Box + observations (light fill),network_graph,,FAIL,23,1,0,False,0.0,8.5,annotation,8.5,115.8,95.5,,0,100,pass,,1 overlapping text pair(s),../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_light/network_graph.png
gc_box_points_light,Box + observations (light fill),chord_diagram,,FAIL,32,3,0,False,0.0,10.0,tick,10.0,105.6,120.6,,11,100,pass,,3 overlapping text pair(s),../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_light/chord_diagram.png
gc_box_points_outline,Box + observations (outline),barplot_with_error_bar,,PASS,12,0,0,False,0.0,10.0,tick,10.0,101.6,79.6,,6,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_outline/barplot_with_error_bar.png
gc_box_points_outline,Box + observations (outline),grouped_barplot_with_error_bar,,PASS,13,0,0,False,0.0,10.0,tick,10.0,113.9,71.1,,6,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_outline/grouped_barplot_with_error_bar.png
gc_box_points_outline,Box + observations (outline),heatmap_clustered_matrix,,PASS,52,0,0,False,0.0,9.0,tick,9.0,101.6,154.2,,30,100,pass,"Using 12 value column(s): ['Ctrl_1', 'Ctrl_2', 'Ctrl_3', 'Ctrl_4', 'DrugA_1', 'D",,../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_outline/heatmap_clustered_matrix.png
gc_box_points_outline,Box + observations (outline),volcano_plot,,FAIL,32,3,0,False,0.0,9.5,title,9.5,120.7,90.1,,8,100,pass,,3 overlapping text pair(s),../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_outline/volcano_plot.png
gc_box_points_outline,Box + observations (outline),scatterplot_with_regression,,FAIL,20,1,0,False,0.0,9.5,annotation,9.5,134.6,78.0,,8,88,warn,,1 overlapping text pair(s),../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_outline/scatterplot_with_regression.png
gc_box_points_outline,Box + observations (outline),boxplot_or_violin_with_points,,PASS,11,0,0,False,0.0,10.0,tick,10.0,98.3,79.6,,6,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_outline/boxplot_or_violin_with_points.png
gc_box_points_outline,Box + observations (outline),lineplot_timecourse_with_error_band,,WARN,23,0,0,True,0.208,10.0,tick,10.0,101.6,68.6,,9,88,warn,,legend covers data (21% of legend box),../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_outline/lineplot_timecourse_with_error_band.png
gc_box_points_outline,Box + observations (outline),ridge_or_density_plot,,PASS,13,0,0,False,0.0,10.0,tick,10.0,101.6,90.6,,8,88,warn,,,../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_outline/ridge_or_density_plot.png
gc_box_points_outline,Box + observations (outline),histogram_distribution,,PASS,19,0,0,False,0.0,10.0,tick,10.0,101.6,53.4,,6,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_outline/histogram_distribution.png
gc_box_points_outline,Box + observations (outline),enrichment_dotplot,,PASS,27,0,0,False,0.0,10.0,tick,10.0,97.7,88.4,,12,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_outline/enrichment_dotplot.png
gc_box_points_outline,Box + observations (outline),kaplan_meier_survival_curve,,PASS,21,0,0,False,0.0,10.0,tick,10.0,101.6,79.6,,9,88,warn,,,../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_outline/kaplan_meier_survival_curve.png
gc_box_points_outline,Box + observations (outline),stacked_bar_composition,,FAIL,45,29,0,False,0.0,10.0,tick,10.0,101.4,68.6,,30,100,pass,,29 overlapping text pair(s),../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_outline/stacked_bar_composition.png
gc_box_points_outline,Box + observations (outline),waterfall_plot,,PASS,14,0,0,False,0.0,10.0,tick,10.0,100.8,57.6,,8,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_outline/waterfall_plot.png
gc_box_points_outline,Box + observations (outline),pca_scatter_from_matrix,,FAIL,20,1,0,False,0.0,10.0,tick,10.0,101.6,85.1,,7,100,pass,,1 overlapping text pair(s),../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_outline/pca_scatter_from_matrix.png
gc_box_points_outline,Box + observations (outline),oncoprint_mutation_heatmap,,PASS,17,0,0,False,0.0,10.0,tick,10.0,101.6,68.6,,10,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_outline/oncoprint_mutation_heatmap.png
gc_box_points_outline,Box + observations (outline),lollipop_mutation_plot,,PASS,24,0,0,False,0.0,10.0,tick,10.0,126.4,47.0,,6,76,warn,,,../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_outline/lollipop_mutation_plot.png
gc_box_points_outline,Box + observations (outline),roc_curve,,PASS,17,0,0,False,0.0,10.0,tick,10.0,103.8,100.6,,7,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_outline/roc_curve.png
gc_box_points_outline,Box + observations (outline),forest_plot,,PASS,16,0,0,False,0.0,10.0,tick,10.0,101.6,68.6,,9,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_outline/forest_plot.png
gc_box_points_outline,Box + observations (outline),dot_strip_plot,,PASS,11,0,0,False,0.0,10.0,tick,10.0,101.6,70.8,,6,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_outline/dot_strip_plot.png
gc_box_points_outline,Box + observations (outline),beeswarm_plot,,PASS,10,0,0,False,0.0,10.0,tick,10.0,101.6,70.8,,5,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_outline/beeswarm_plot.png
gc_box_points_outline,Box + observations (outline),paired_slopegraph,,PASS,13,0,0,False,0.0,10.0,tick,10.0,101.6,85.1,,9,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_outline/paired_slopegraph.png
gc_box_points_outline,Box + observations (outline),raincloud_plot,,PASS,12,0,0,False,0.0,10.0,tick,10.0,101.6,70.8,,7,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_outline/raincloud_plot.png
gc_box_points_outline,Box + observations (outline),hierarchical_dendrogram,,PASS,31,0,0,False,0.0,10.0,tick,10.0,101.5,59.8,,24,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_outline/hierarchical_dendrogram.png
gc_box_points_outline,Box + observations (outline),ma_plot,,FAIL,30,6,2,False,0.0,9.5,annotation,9.5,111.7,74.2,,9,88,warn,,6 overlapping text pair(s); 2 clipped annotation(s),../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_outline/ma_plot.png
gc_box_points_outline,Box + observations (outline),manhattan_plot,,WARN,32,0,0,True,0.208,10.0,tick,10.0,104.9,46.6,,23,100,pass,,legend covers data (21% of legend box),../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_outline/manhattan_plot.png
gc_box_points_outline,Box + observations (outline),qq_plot,,PASS,19,0,0,False,0.0,9.5,annotation,9.5,101.6,92.8,,10,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_outline/qq_plot.png
gc_box_points_outline,Box + observations (outline),bland_altman_plot,,FAIL,20,3,0,False,0.0,9.5,annotation,9.5,101.6,70.8,,9,100,pass,,3 overlapping text pair(s),../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_outline/bland_altman_plot.png
gc_box_points_outline,Box + observations (outline),precision_recall_curve,,PASS,18,0,0,False,0.0,9.0,legend,9.0,103.8,100.6,,7,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_outline/precision_recall_curve.png
gc_box_points_outline,Box + observations (outline),confusion_matrix,,PASS,26,0,0,False,0.0,10.0,tick,10.0,101.6,101.6,,8,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_outline/confusion_matrix.png
gc_box_points_outline,Box + observations (outline),calibration_plot,,PASS,20,0,0,False,0.0,9.0,legend,9.0,102.1,98.9,,8,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_outline/calibration_plot.png
gc_box_points_outline,Box + observations (outline),dose_response_curve,,FAIL,22,1,0,False,0.0,10.0,tick,10.0,110.7,73.7,,9,100,pass,,1 overlapping text pair(s),../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_outline/dose_response_curve.png
gc_box_points_outline,Box + observations (outline),upset_plot,,PASS,36,0,0,False,0.0,9.0,annotation,9.0,139.9,135.7,,8,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_outline/upset_plot.png
gc_box_points_outline,Box + observations (outline),swimmer_plot,,PASS,38,0,0,False,0.0,10.0,tick,10.0,132.7,152.7,,20,88,warn,,,../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_outline/swimmer_plot.png
gc_box_points_outline,Box + observations (outline),spider_plot,,FAIL,19,1,0,False,0.0,10.0,tick,10.0,126.6,72.8,,7,88,warn,,1 overlapping text pair(s),../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_outline/spider_plot.png
gc_box_points_outline,Box + observations (outline),sankey_plot,,PASS,24,0,0,False,0.0,10.0,tick,10.0,145.5,91.5,,10,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_outline/sankey_plot.png
gc_box_points_outline,Box + observations (outline),embedding_scatter,,PASS,19,0,0,False,0.0,10.0,tick,10.0,114.7,59.9,,6,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_outline/embedding_scatter.png
gc_box_points_outline,Box + observations (outline),hierarchical_clustering,,PASS,59,0,0,False,0.0,7.0,tick,7.0,101.6,159.2,,30,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_outline/hierarchical_clustering.png
gc_box_points_outline,Box + observations (outline),network_graph,,FAIL,23,1,0,False,0.0,8.5,annotation,8.5,115.8,95.5,,0,100,pass,,1 overlapping text pair(s),../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_outline/network_graph.png
gc_box_points_outline,Box + observations (outline),chord_diagram,,FAIL,32,3,0,False,0.0,10.0,tick,10.0,105.6,120.6,,11,100,pass,,3 overlapping text pair(s),../../../../../../tmp/jp_qc_merged2/previews/gc_box_points_outline/chord_diagram.png
gc_dense_groups,Many observations per group,barplot_with_error_bar,,PASS,12,0,0,False,0.0,10.0,tick,10.0,101.6,79.6,,6,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_dense_groups/barplot_with_error_bar.png
gc_dense_groups,Many observations per group,grouped_barplot_with_error_bar,,PASS,13,0,0,False,0.0,10.0,tick,10.0,113.9,71.1,,6,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_dense_groups/grouped_barplot_with_error_bar.png
gc_dense_groups,Many observations per group,heatmap_clustered_matrix,,PASS,52,0,0,False,0.0,9.0,tick,9.0,101.6,154.2,,30,100,pass,"Using 12 value column(s): ['Ctrl_1', 'Ctrl_2', 'Ctrl_3', 'Ctrl_4', 'DrugA_1', 'D",,../../../../../../tmp/jp_qc_merged2/previews/gc_dense_groups/heatmap_clustered_matrix.png
gc_dense_groups,Many observations per group,volcano_plot,,FAIL,32,4,0,False,0.0,9.5,title,9.5,120.7,90.1,,8,100,pass,,4 overlapping text pair(s),../../../../../../tmp/jp_qc_merged2/previews/gc_dense_groups/volcano_plot.png
gc_dense_groups,Many observations per group,scatterplot_with_regression,,FAIL,20,1,0,False,0.0,9.5,annotation,9.5,134.6,78.0,,8,88,warn,,1 overlapping text pair(s),../../../../../../tmp/jp_qc_merged2/previews/gc_dense_groups/scatterplot_with_regression.png
gc_dense_groups,Many observations per group,boxplot_or_violin_with_points,,PASS,11,0,0,False,0.0,10.0,tick,10.0,98.3,79.6,,6,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_dense_groups/boxplot_or_violin_with_points.png
gc_dense_groups,Many observations per group,lineplot_timecourse_with_error_band,,WARN,23,0,0,True,0.208,10.0,tick,10.0,101.6,68.6,,9,88,warn,,legend covers data (21% of legend box),../../../../../../tmp/jp_qc_merged2/previews/gc_dense_groups/lineplot_timecourse_with_error_band.png
gc_dense_groups,Many observations per group,ridge_or_density_plot,,PASS,13,0,0,False,0.0,10.0,tick,10.0,101.6,90.6,,8,88,warn,,,../../../../../../tmp/jp_qc_merged2/previews/gc_dense_groups/ridge_or_density_plot.png
gc_dense_groups,Many observations per group,histogram_distribution,,PASS,19,0,0,False,0.0,10.0,tick,10.0,101.6,53.4,,6,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_dense_groups/histogram_distribution.png
gc_dense_groups,Many observations per group,enrichment_dotplot,,PASS,27,0,0,False,0.0,10.0,tick,10.0,97.7,88.4,,12,100,pass,,,../../../../../../tmp/jp_qc_merged2/previews/gc_dense_groups/enrichment_dotplot.png
